time,x,y,z,qx,qy,qz,qw
1746021044.0633109,-0.1285140961408615,0.10165103524923325,2.5462348461151123,-0.41887273632259947,0.04213570046576422,0.7979562309117714,0.4313189852776684
1746021044.125619,-0.1418834775686264,0.11185342073440552,2.5466721057891846,-0.41668756684872077,0.03863071752106115,0.8002037334881371,0.42959646670933804
1746021044.1821039,-0.15604248642921448,0.12258047610521317,2.5469377040863037,-0.41264166522805307,0.034723392711477445,0.8032490530350967,0.4281496244476274
1746021044.2393324,-0.1709827184677124,0.13381391763687134,2.547031879425049,-0.40675807913623135,0.03044595566434134,0.8070470905334531,0.4269612423892559
1746021044.2658637,-0.18669189512729645,0.14553256332874298,2.546956777572632,-0.39907180135253895,0.02583251408090349,0.8115372368434356,0.42600668046172857
1746021044.3159165,-0.20315435528755188,0.15771278738975525,2.5467171669006348,-0.3896285734740924,0.02091865687435073,0.8166455126270133,0.4252553247559394
1746021044.3412476,-0.22035135328769684,0.17032890021800995,2.546319007873535,-0.37848422007548105,0.01574120178621215,0.8222869291172833,0.424671774342313
1746021044.3936381,-0.23826144635677338,0.18335358798503876,2.5457704067230225,-0.3657040000131867,0.010337968979340006,0.8283680720735676,0.4242169821457625
1746021044.4209206,-0.2568608820438385,0.1967582106590271,2.545081377029419,-0.35136215581445907,0.004747603291141566,0.8347894761105942,0.4238497685494302
1746021044.444731,-0.2761237323284149,0.21051305532455444,2.5442633628845215,-0.3355412312681073,-0.0009905936933256453,0.8414482926911921,0.4235278875945421
1746021044.526666,-0.2960229814052582,0.22458793222904205,2.543330192565918,-0.3183763450406443,-0.006828001220071743,0.8482256075624077,0.42320586006491395
1746021044.5489435,-0.31653252243995667,0.23895330727100372,2.54229998588562,-0.3001208107208373,-0.012693245876337932,0.85497233311369,0.4228341165179597
1746021044.582865,-0.3376275897026062,0.2535802721977234,2.541196823120117,-0.28102444676591304,-0.018515369570875156,0.8615585164109519,0.4223734889991628
1746021044.6335685,-0.35928186774253845,0.26843947172164917,2.5400454998016357,-0.26131779291693025,-0.024229243893741946,0.8678794040593569,0.42179532341520487
1746021044.6805751,-0.38146713376045227,0.28350093960762024,2.538869619369507,-0.24121257880440503,-0.029776273819009966,0.8738542300295642,0.4210803367570391
1746021044.7123904,-0.4041535258293152,0.2987344264984131,2.537691593170166,-0.2209014936377703,-0.035104523711832654,0.8794244134346728,0.4202176859422379
1746021044.7662644,-0.4273095726966858,0.31410980224609375,2.5365328788757324,-0.20055851681463724,-0.040168713678386855,0.8845513659094352,0.41920357446268186
1746021044.805616,-0.45090267062187195,0.329597145318985,2.535411834716797,-0.1803390240999113,-0.04493013795280785,0.8892140502008528,0.4180400603000012
1746021044.8435674,-0.47489920258522034,0.3451671004295349,2.5343451499938965,-0.16038008640411483,-0.04935650111679216,0.8934064399035807,0.41673384410355563
1746021044.8911726,-0.4992649555206299,0.36079129576683044,2.53334641456604,-0.14080095569017573,-0.053421669368110714,0.8971350037794363,0.4152950771587936
1746021044.9578283,-0.5489659309387207,0.3920944035053253,2.5315959453582764,-0.10317406862549715,-0.06039259853751085,0.9032742579023679,0.4120721546235256
1746021045.0149708,-0.5742326378822327,0.4077228307723999,2.53085994720459,-0.08528378314632767,-0.06327252282640519,0.9057389209213368,0.41031728127838396
1746021045.1025655,-0.5997319221496582,0.4233047664165497,2.530223846435547,-0.0680899935868722,-0.06573934408378002,0.9078438320640587,0.4084870475254013
1746021045.1173923,-0.6254307627677917,0.43881914019584656,2.529688835144043,-0.051634794430699515,-0.06779294561285742,0.9096249842446695,0.40659605576925617
1746021045.173964,-0.6512972116470337,0.4542466998100281,2.5292539596557617,-0.0359480463531019,-0.06943705215126582,0.9111191284831482,0.40465808711064455
1746021045.2830727,-0.7034111022949219,0.4847734868526459,2.5286760330200195,-0.006948333063025488,-0.07152732390178132,0.9133906043698065,0.4006908614531341
1746021045.377855,-0.7558438181877136,0.5147672295570374,2.5284616947174072,0.018834799669978516,-0.07208466712878843,0.9149312998968522,0.39667337641361794
1746021045.4318564,-0.7821140885353088,0.5295348763465881,2.5284790992736816,0.03052126803977202,-0.0718174239628701,0.9155041207811937,0.39466810695220267
1746021045.488029,-0.8083881139755249,0.5441374182701111,2.528571128845215,0.04142628508201469,-0.07121064757465807,0.9159805234726793,0.3926736395469118
1746021045.5739212,-0.8346437811851501,0.5585678815841675,2.528730630874634,0.05157558651127276,-0.07028633332721561,0.9163829344479874,0.39069439166173026
1746021045.5927188,-0.860860288143158,0.5728205442428589,2.52894926071167,0.06099793255234954,-0.06906723936099642,0.9167305990659479,0.38873381304895305
1746021045.6461885,-0.8870182037353516,0.5868910551071167,2.5292203426361084,0.06972437750468714,-0.06757660711135956,0.917039850900528,0.3867942931497807
1746021045.6951814,-0.9130993485450745,0.6007760167121887,2.529536247253418,0.0777876419378164,-0.06583801096905464,0.9173242131431334,0.38487754813021235
1746021045.740156,-0.9390869736671448,0.6144734025001526,2.529890298843384,0.08522155065054082,-0.06387514010941217,0.9175947393534224,0.3829845272222432
1746021045.7800632,-0.9649654030799866,0.6279822587966919,2.5302748680114746,0.09202439149086403,-0.06169994158787142,0.9178634554204296,0.3811184930995326
1746021045.831283,-0.9907205104827881,0.6413027048110962,2.530681610107422,0.09810390182736466,-0.059298450974048296,0.918149765121219,0.37928923919111596
1746021045.8973346,-1.01633882522583,0.6544353365898132,2.5311055183410645,0.10337402404186102,-0.05666766734690988,0.918472531338106,0.3775060208900312
1746021045.925051,-1.0418081283569336,0.6673815250396729,2.5315427780151367,0.10776911114367091,-0.05381056388535991,0.918848506684041,0.3757760818122284
1746021045.9573157,-1.0671179294586182,0.6801439523696899,2.531989812850952,0.11124268459251306,-0.05073315604143156,0.9192916272501662,0.3741044186727391
1746021046.0030162,-1.0922598838806152,0.6927266716957092,2.5324413776397705,0.11377781902819947,-0.0474485728947775,0.9198109094750345,0.37249312965227294
1746021046.0557663,-1.1420143842697144,0.7173753380775452,2.5333361625671387,0.11605458311006954,-0.04032552041619039,0.9210929584907981,0.36944952017965893
1746021046.1035128,-1.1666181087493896,0.729454755783081,2.533769369125366,0.11582693917923889,-0.03652131548257707,0.9218552500378178,0.3680125156207374
1746021046.1504936,-1.1910364627838135,0.7413812875747681,2.5341875553131104,0.11472654847689737,-0.03258038464648597,0.9226924564978923,0.3666264697655509
1746021046.1832106,-1.2152690887451172,0.7531640529632568,2.534585952758789,0.11280746666847702,-0.028527205450555627,0.9235946973740048,0.3652855170899097
1746021046.2432787,-1.2393170595169067,0.7648127675056458,2.534960985183716,0.11013258855995764,-0.02438691355662303,0.9245498484372175,0.3639830616099912
1746021046.3043313,-1.2631828784942627,0.7763375639915466,2.535309314727783,0.10676989683633581,-0.020184705856787596,0.9255444090604283,0.3627124393180021
1746021046.3527257,-1.286870002746582,0.787749171257019,2.5356287956237793,0.10279121849849551,-0.015945714257814343,0.9265642178058495,0.3614670799370765
1746021046.3900006,-1.310382604598999,0.7990584373474121,2.5359177589416504,0.09827112452128949,-0.011694833913895517,0.9275950296406829,0.360240860995735
1746021046.4289498,-1.3337260484695435,0.8102767467498779,2.5361762046813965,0.0932859542664079,-0.007456529604101715,0.9286231144816325,0.35902819130717556
1746021046.5112162,-1.379930019378662,0.8324859738349915,2.536602258682251,0.08222665820168468,0.0008884039372125863,0.9306215210445276,0.3566252542770883
1746021046.5557318,-1.4028043746948242,0.8434999585151672,2.5367724895477295,0.07629567266996887,0.004952319265873064,0.931571431612016,0.3554280696147458
1746021046.6413226,-1.4255369901657104,0.8544690608978271,2.536916732788086,0.07019692266754095,0.008915170468868966,0.9324770857761242,0.3542307105347942
1746021046.6631231,-1.4481358528137207,0.8654046058654785,2.5370380878448486,0.064004452860801,0.012756949302181568,0.9333322140679841,0.35303210681387887
1746021046.726559,-1.4706090688705444,0.8763180375099182,2.537139654159546,0.05778586075999292,0.01645996225213937,0.9341328030755739,0.35183201980072226
1746021046.742313,-1.4929648637771606,0.8872204422950745,2.537224769592285,0.05161355449182004,0.020006147401683782,0.93487621045606,0.3506312395982115
1746021046.7823853,-1.515211820602417,0.8981226682662964,2.5372979640960693,0.045557990631009605,0.023378627060462717,0.9355616739772578,0.34943134300074424
1746021046.8284948,-1.537358283996582,0.9090352058410645,2.5373635292053223,0.03968590199683337,0.02656209512628147,0.9361902146090284,0.34823464266999804
1746021046.8591354,-1.5594125986099243,0.9199681878089905,2.5374255180358887,0.034059971915316296,0.029542864275302973,0.9367643930963135,0.3470441028319516
1746021046.8970284,-1.5813826322555542,0.9309312105178833,2.537487745285034,0.028738550835478858,0.032308878381366826,0.9372880365227995,0.3458632224808675
1746021046.9191172,-1.6032764911651611,0.941933274269104,2.5375523567199707,0.023741778817765673,0.034865461989958955,0.9377667254617533,0.34469449678742436
1746021046.968731,-1.6251020431518555,0.9529824256896973,2.5376152992248535,0.018999550293873676,0.03725325313987306,0.9382074547117588,0.3435374566803598
1746021046.9843647,-1.6468665599822998,0.9640863537788391,2.5376739501953125,0.014438773375267012,0.03949776080764943,0.9386158425961072,0.3423912217656862
1746021047.0442877,-1.6685773134231567,0.9752522706985474,2.537726879119873,0.010002871071932921,0.041616923475996,0.9389957612886822,0.34125494067133927
1746021047.107989,-1.6902409791946411,0.9864870309829712,2.537773370742798,0.005656998292185249,0.04362353867930542,0.939349707409128,0.3401280823951511
1746021047.1469467,-1.7118644714355469,0.997797429561615,2.537813186645508,0.0013815687937314344,0.045526636543366826,0.9396793912886143,0.33901041019440026
1746021047.1809375,-1.7334544658660889,1.0091897249221802,2.537846326828003,-0.0028308154082573892,0.0473321542194689,0.939986067541252,0.33790212560651567
1746021047.2219784,-1.7550175189971924,1.0206702947616577,2.5378730297088623,-0.0069772827336263546,0.04904341413091616,0.9402708584969194,0.3368037614360992
1746021047.2609887,-1.7765600681304932,1.0322450399398804,2.5378940105438232,-0.011046425155928232,0.050661523136336914,0.9405349060030774,0.3357163641447397
1746021047.3104773,-1.798088788986206,1.0439199209213257,2.537909984588623,-0.01501986196488117,0.05218579535571332,0.9407795733617552,0.3346413615423553
1746021047.349325,-1.8196101188659668,1.0557005405426025,2.537921905517578,-0.018873658354503317,0.05361407460699638,0.941006543525566,0.3335805765724677
1746021047.413142,-1.8411306142807007,1.0675922632217407,2.537931442260742,-0.022579599635170183,0.05494304455576364,0.94121788804593,0.33253617962203413
1746021047.464347,-1.8626561164855957,1.0796000957489014,2.5379395484924316,-0.026106334054925826,0.05616852248729228,0.9414160644399433,0.3315107087534512
1746021047.5196826,-1.884192705154419,1.0917291641235352,2.5379478931427,-0.02942041640301162,0.0572856923563258,0.9416039457744596,0.33050688018844354
1746021047.561303,-1.9057458639144897,1.1039838790893555,2.5379581451416016,-0.03248722353410151,0.058289315602430496,0.9417847368060394,0.32952760963662003
1746021047.6100752,-1.927320957183838,1.116368293762207,2.5379719734191895,-0.03527179287695674,0.05917392909400351,0.9419618646475822,0.32857600687279753
1746021047.6879945,-1.9489229917526245,1.1288864612579346,2.5379910469055176,-0.037739549119574924,0.05993400647577351,0.9421389364943876,0.3276551016560514
1746021047.7544017,-1.9922245740890503,1.1543365716934204,2.5380513668060303,-0.04159911534757971,0.06106049689198594,0.9425069961758521,0.3259166940817468
1746021047.8069556,-2.0139312744140625,1.1672738790512085,2.538095712661743,-0.04293498560020329,0.06141768520708134,0.9427044084149393,0.32510437294867817
1746021047.8571422,-2.0356783866882324,1.1803550720214844,2.538151979446411,-0.04383767728318957,0.061630385480159686,0.9429145944805152,0.324333194649619
1746021047.9303372,-2.0574686527252197,1.1935818195343018,2.538221836090088,-0.04428143542393598,0.06169418938265781,0.9431397967607036,0.3236051687464077
1746021047.9756448,-2.0793025493621826,1.2069545984268188,2.538306951522827,-0.04424385303719903,0.06160532028503696,0.9433815175193473,0.32292193852987794
1746021048.0567138,-2.1011805534362793,1.2204735279083252,2.5384089946746826,-0.043706078359229655,0.06136055100191927,0.9436404527815538,0.32228459064842346
1746021048.07835,-2.1231019496917725,1.2341382503509521,2.538529634475708,-0.04265300991988285,0.06095723630106788,0.9439163624825933,0.32169370016358684
1746021048.1432946,-2.1450653076171875,1.2479472160339355,2.5386698246002197,-0.04107339476157569,0.060393317727506474,0.9442080201363989,0.3211492458760039
1746021048.1572075,-2.1670684814453125,1.261898398399353,2.5388293266296387,-0.03898942130490863,0.05968623437334463,0.9445112103111857,0.3206492664097918
1746021048.2164626,-2.1891074180603027,1.2759886980056763,2.5390048027038574,-0.03650375889605989,0.05889522442955779,0.9448168524425279,0.3201873568185426
1746021048.2391417,-2.2111783027648926,1.2902147769927979,2.5391945838928223,-0.033723116520534745,0.05806161132429084,0.9451175348192393,0.31975685462515613
1746021048.2920656,-2.233276605606079,1.3045730590820312,2.5393974781036377,-0.030735011693663886,0.05721599281228738,0.9454077459234017,0.3193522869351767
1746021048.3156214,-2.255397081375122,1.3190597295761108,2.5396125316619873,-0.027610195812844313,0.056381661156412057,0.9456835225579183,0.31896937240880535
1746021048.3428047,-2.2775344848632812,1.3336710929870605,2.539839029312134,-0.02440459031237342,0.05557583344977836,0.9459422798099281,0.3186046860547461
1746021048.3748162,-2.2996833324432373,1.3484035730361938,2.5400757789611816,-0.0211612422914165,0.05481037273998561,0.946182491595842,0.3182557422298492
1746021048.412645,-2.321837902069092,1.3632533550262451,2.540322780609131,-0.017912053341784775,0.05409247090804685,0.946403487276103,0.3179207483128054
1746021048.464628,-2.3439929485321045,1.378217101097107,2.540578842163086,-0.014679324990503196,0.053425228348910746,0.9466052151611882,0.3175985343532465
1746021048.5083342,-2.3661422729492188,1.3932911157608032,2.5408437252044678,-0.011477192627893646,0.0528082372909151,0.9467880610594204,0.317288404387793
1746021048.537021,-2.3882806301116943,1.4084722995758057,2.54111647605896,-0.008312904425137348,0.05223811245957525,0.9469526973613246,0.3169900064462454
1746021048.5768828,-2.410402536392212,1.423757553100586,2.5413968563079834,-0.005187978450973411,0.05170897440930073,0.9470998980959234,0.31670340994662793
1746021048.6221864,-2.432502269744873,1.4391436576843262,2.541684627532959,-0.002099244132388391,0.05121289860571881,0.9472304755216144,0.31642891529310213
1746021048.6560476,-2.4545745849609375,1.4546278715133667,2.5419790744781494,0.0009602181465827331,0.05074032700887427,0.9473452143171293,0.3161669529007985
1746021048.6799479,-2.476613998413086,1.4702072143554688,2.5422799587249756,0.0040002391994436335,0.05028045281819089,0.9474447844515725,0.31591811370394435
1746021048.74587,-2.49861478805542,1.485878825187683,2.5425870418548584,0.007032816883214217,0.04982156146394686,0.9475296802411098,0.31568315850257384
1746021048.7887616,-2.542479991912842,1.5174883604049683,2.5432193279266357,0.013125240658561082,0.04886115288696062,0.9476564422441226,0.31525796305473996
1746021048.8461738,-2.564333438873291,1.5334205627441406,2.543544292449951,0.01620972441024277,0.048337581702880446,0.947698352549385,0.3150691282954317
1746021048.883085,-2.607854127883911,1.5655251741409302,2.5442123413085938,0.022525226223848595,0.047140970008120446,0.9477379310491245,0.31474300179826536
1746021048.9202092,-2.6295111179351807,1.5816916227340698,2.544555187225342,0.025758376184199048,0.04646446862834591,0.9477345377507796,0.31460579328066224
1746021048.9686766,-2.6510910987854004,1.5979294776916504,2.544900417327881,0.028962082172140392,0.045789611976176973,0.9477160262925172,0.3144818639280275
1746021049.0350945,-2.694000244140625,1.6306068897247314,2.545595645904541,0.03497612155037467,0.04456608909878585,0.9476442889090374,0.31426236860594264
1746021049.0828412,-2.715318441390991,1.6470401287078857,2.5459446907043457,0.03767364254909722,0.044056131157590155,0.9475975768182109,0.3141633116275083
1746021049.1380842,-2.7576591968536377,1.6800824403762817,2.5466396808624268,0.042258412010552256,0.043295652139322224,0.9474991284920351,0.3139826661250762
1746021049.1782062,-2.7786734104156494,1.69668710231781,2.5469844341278076,0.04410742771090368,0.043049664926890774,0.9474530204704126,0.3139013143838389
1746021049.2207575,-2.79957914352417,1.713344931602478,2.547325372695923,0.045662228189248456,0.04288363077606752,0.9474114392019033,0.31382721360269794
1746021049.2551765,-2.820373773574829,1.7300547361373901,2.547661304473877,0.0469363064145478,0.04278610145609204,0.94737525523237,0.31376178613041844
1746021049.28772,-2.841055154800415,1.7468153238296509,2.5479910373687744,0.047948982189153055,0.04274375994714004,0.9473447409007897,0.31370656349560383
1746021049.3381524,-2.8616209030151367,1.7636260986328125,2.5483133792877197,0.048724216339169596,0.04274182423976893,0.9473196563814171,0.3136631247631516
1746021049.3838346,-2.8820700645446777,1.7804863452911377,2.548628091812134,0.04928957821728936,0.04276445589524793,0.9472992829942833,0.31363323680640365
1746021049.4141397,-2.9024016857147217,1.7973958253860474,2.548933982849121,0.04967533151985958,0.04279513691662042,0.9472825832267822,0.3136186302021523
1746021049.4667616,-2.922614336013794,1.8143543004989624,2.5492310523986816,0.04991363977025136,0.042817027931735155,0.9472682452145308,0.313621112637785
1746021049.494606,-2.9427082538604736,1.8313615322113037,2.5495193004608154,0.05003782108854108,0.042813279220459285,0.947254810520915,0.31364241347127725
1746021049.5607479,-2.9626829624176025,1.8484175205230713,2.5497989654541016,0.050081754723718355,0.04276728415169603,0.947240708473248,0.31368426396805504
1746021049.581067,-2.9825382232666016,1.8655221462249756,2.5500707626342773,0.050079280549533235,0.04266291218540497,0.9472243062023057,0.31374839493304535
1746021049.6126566,-3.0022737979888916,1.8826754093170166,2.550334930419922,0.050063723868498215,0.042484701840948255,0.9472039835324964,0.3138364020346826
1746021049.6562867,-3.0218899250030518,1.8998769521713257,2.5505921840667725,0.050067454558755844,0.0422180320413092,0.9471781467870285,0.31394975077813997
1746021049.6906757,-3.041386842727661,1.9171262979507446,2.550842761993408,0.050101019909902296,0.04186944952736836,0.9471458501498894,0.3140884836222207
1746021049.73975,-3.060765027999878,1.934422492980957,2.551084041595459,0.05011702192549129,0.041491583662539654,0.9471083349580598,0.31424915982618934
1746021049.7675486,-3.0800249576568604,1.9517650604248047,2.5513153076171875,0.050058802407424996,0.041119694759553634,0.9470679103273902,0.31442910207632774
1746021049.82091,-3.0991666316986084,1.9691530466079712,2.5515360832214355,0.04988547358173191,0.040776138486353905,0.9470262753945642,0.31462673085414583
1746021049.8846815,-3.1181905269622803,1.9865858554840088,2.5517454147338867,0.049569728275596525,0.0404753317459435,0.9469845366764628,0.31484103426079113
1746021049.9512353,-3.1558890342712402,2.0215845108032227,2.552128791809082,0.0484489237516692,0.04003645267151698,0.9469026679551673,0.315317493431894
1746021049.9833558,-3.1745660305023193,2.0391502380371094,2.552302360534668,0.047631927028295475,0.03990612759057916,0.9468623871724284,0.31557934068380633
1746021050.0129416,-3.1931302547454834,2.056760311126709,2.552464008331299,0.04665610800695721,0.03983036519420962,0.9468214114468692,0.3158575065118722
1746021050.0505278,-3.211583375930786,2.074415445327759,2.5526134967803955,0.04554112430608721,0.03980150877899465,0.9467783694981023,0.3161527557152838
1746021050.0703652,-3.2299275398254395,2.092115640640259,2.552751302719116,0.044311111186457044,0.03980999477129622,0.9467316938029853,0.3164660956416366
1746021050.0971565,-3.2481648921966553,2.1098623275756836,2.5528786182403564,0.04299370490278507,0.03984463457122705,0.9466797978039081,0.31679852724495006
1746021050.1428444,-3.2662975788116455,2.1276559829711914,2.5529956817626953,0.04161910631125955,0.03989297414984683,0.9466210920663615,0.31715123940861556
1746021050.2082222,-3.2843282222747803,2.1454975605010986,2.5531036853790283,0.04021928715567003,0.03994164867690705,0.9465540935025374,0.31752546624680367
1746021050.2364383,-3.3022592067718506,2.1633880138397217,2.553203821182251,0.038827221050629766,0.03997671917405487,0.9464774563310588,0.3179225274916091
1746021050.2846074,-3.3200926780700684,2.181328296661377,2.5532968044281006,0.03747628001319341,0.039983948578678874,0.9463900120884174,0.3183437722207166
1746021050.3253438,-3.3378310203552246,2.199319362640381,2.55338454246521,0.0361996189084464,0.0399490499402809,0.9462908273108732,0.31879041884450565
1746021050.3515518,-3.3554768562316895,2.2173619270324707,2.5534684658050537,0.03502969714283498,0.03985791639979182,0.9461790867996115,0.31926384468242214
1746021050.3887994,-3.3730320930480957,2.235456705093384,2.55354905128479,0.0339801751595948,0.039717812538935186,0.9460542891254964,0.3197641710550087
1746021050.41799,-3.3904991149902344,2.253603935241699,2.5536258220672607,0.03301295158035414,0.03958411906668914,0.9459166565386332,0.3202888094024529
1746021050.4294415,-3.4078798294067383,2.271803855895996,2.553698778152466,0.03207762184073557,0.039495626536770724,0.9457672101630163,0.32083563680173605
1746021050.4814007,-3.425175666809082,2.2900571823120117,2.5537681579589844,0.03113780576270714,0.03947661077314825,0.94560664984552,0.32140332609057004
1746021050.5177145,-3.4423885345458984,2.308363914489746,2.5538344383239746,0.030169522161599054,0.039542253634803314,0.9454353343202146,0.3219910538025019
1746021050.5449498,-3.459519863128662,2.3267247676849365,2.5538971424102783,0.029159986045919607,0.03970081451560034,0.9452532735659052,0.3225984955847435
1746021050.5974407,-3.476571798324585,2.3451409339904785,2.553956985473633,0.02810582367388492,0.03995489428278449,0.945060274018232,0.3232255366938824
1746021050.633537,-3.4935460090637207,2.3636131286621094,2.554013967514038,0.027011616769798626,0.040302326843475296,0.9448559069540092,0.32387252137932254
1746021050.6853704,-3.510443925857544,2.382143020629883,2.5540685653686523,0.025888491610226855,0.0407369004184807,0.9446396551186164,0.32454000203953826
1746021050.7227035,-3.5272674560546875,2.4007318019866943,2.554121494293213,0.024752890396257818,0.041249034433553135,0.9444110028818804,0.3252286414370222
1746021050.76612,-3.544018507003784,2.4193813800811768,2.554172992706299,0.023625451080493864,0.04182634943970435,0.9441694070234775,0.3259394505038103
1746021050.8101199,-3.5606985092163086,2.438093423843384,2.5542235374450684,0.022529994372036632,0.04245422957099824,0.9439144395537672,0.3266734892014143
1746021050.8380423,-3.5773086547851562,2.4568698406219482,2.554274797439575,0.021492620471607063,0.04311625943428014,0.9436457621117355,0.32743202513838116
1746021050.8742414,-3.593851327896118,2.4757120609283447,2.5543272495269775,0.0205409016352266,0.04379469813972145,0.9433631731974721,0.32821642132845646
1746021050.9202373,-3.6103270053863525,2.4946224689483643,2.554382085800171,0.019703154218303036,0.04447085291007521,0.9430666298612763,0.3290280544230153
1746021050.963168,-3.626736640930176,2.5136029720306396,2.5544402599334717,0.019007792818111286,0.04512542281910819,0.9427561879882216,0.3298684132157812
1746021050.9860358,-3.6430811882019043,2.5326550006866455,2.5545032024383545,0.01848275765656474,0.04573883274340649,0.9424319936094827,0.33073899720162325
1746021051.0264685,-3.659360885620117,2.5517802238464355,2.554572105407715,0.01815500726723602,0.04629148521886076,0.9420942511673785,0.33164124596427225
1746021051.068264,-3.675576686859131,2.5709800720214844,2.55464768409729,0.018035109163919694,0.04678642470027225,0.9417426638237824,0.33257558604819093
