time,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,pos_error,quat_error
1746279638.260024,-2.0514073371887207,8.109109878540039,2.4503109455108643,0.9937920913664784,0.10741393398205172,0.019782668318374295,-0.02117007222815944,0.09317200630903244,0.0786747857928276,-0.018712840974330902,0.13044800515102253,1.4573812517674454
1746279638.3442175,-2.0504579544067383,8.10978889465332,2.450134515762329,0.994287327771424,0.10194795664602618,0.019568558814673714,-0.024827313080094733,0.09670324623584747,0.057096075266599655,-0.016583213582634926,0.1307140890278005,1.4611300230429267
1746279638.3690352,-2.049473285675049,8.110257148742676,2.449979782104492,0.9947364417196907,0.09651766145259831,0.019343716985280902,-0.028452999064487026,0.10013767331838608,0.03663460537791252,-0.014361472800374031,0.1307909287476146,1.4648398740402258
1746279638.4280903,-2.048455238342285,8.110527038574219,2.449847459793091,0.995139415442095,0.0911345204740052,0.01910526096991002,-0.03204734021428194,0.10348155349493027,0.017280926927924156,-0.01205794233828783,0.13068823079374878,1.4685033988946583
1746279638.4800787,-2.0474040508270264,8.110607147216797,2.4497387409210205,0.9954965056265179,0.08580949004761712,0.018850178094761277,-0.03561052497444762,0.10674024373292923,-0.0009766300208866596,-0.009683247655630112,0.13041195962968188,1.4721136382826938
1746279638.538032,-2.046320915222168,8.11051082611084,2.4496541023254395,0.9958082209011123,0.08055302403188083,0.018575385566197825,-0.03914272034680251,0.10991812497377396,-0.01815185323357582,-0.007248192559927702,0.12997299445414373,1.4756640601091224
1746279638.6119938,-2.045206069946289,8.110247611999512,2.449594020843506,0.9960753087726358,0.07537497677030439,0.018277762916675808,-0.04264405601177887,0.11301863938570023,-0.03426053747534752,-0.004763634875416756,0.12937885239214553,1.479148614964325
1746279638.6552634,-2.044060707092285,8.10982894897461,2.449558973312378,0.9962987268776958,0.07028465405631426,0.017954205174307767,-0.046114647809841446,0.11604420840740204,-0.04932034760713577,-0.0022404149640351534,0.1286391896571216,1.48256169063539
1746279638.7065666,-2.0428853034973145,8.109264373779297,2.449549436569214,0.9964796254304165,0.06529075865804665,0.017601657650443935,-0.04955456168578389,0.1189962774515152,-0.06335069984197617,0.00031075923470780253,0.1277619348003248,1.4858981385278303
1746279638.7665567,-2.0416808128356934,8.108565330505371,2.4495654106140137,0.9966193202230146,0.06040140911531978,0.017217165724957538,-0.05296385125252356,0.12187528610229492,-0.0763726606965065,0.0028794403187930584,0.12675712584670576,1.489153250296652
1746279638.8578718,-2.040447950363159,8.107741355895996,2.4496071338653564,0.9967192734997997,0.05562410218391856,0.016797901164098735,-0.05634252041527533,0.12468068301677704,-0.08840877562761307,0.005455479025840759,0.12563310636990707,1.4923227730750572
1746279638.8989718,-2.0391876697540283,8.10680103302002,2.449674606323242,0.9967810682103833,0.05096572454065113,0.016341204713708035,-0.0596905520825393,0.12741102278232574,-0.0994829386472702,0.00802907906472683,0.12439766623057984,1.4954028915263895
1746279638.948047,-2.03790020942688,8.105754852294922,2.449767827987671,0.996806383473175,0.04643259395824421,0.015844616947677803,-0.06300790584696399,0.13006384670734406,-0.10962030291557312,0.010590912774205208,0.12306009005196736,1.4983901911458957
1746279638.997481,-2.0365867614746094,8.10461139678955,2.4498863220214844,0.9967969778338429,0.042030399352128725,0.015305899384098987,-0.06629449415797418,0.1326359212398529,-0.11884710937738419,0.013132121413946152,0.12162859932596098,1.5012816895522283
1746279639.0568242,-2.035247802734375,8.103381156921387,2.4500303268432617,0.9967546625639684,0.03776426065051259,0.014723071442789636,-0.06955022963154281,0.1351231336593628,-0.12719057500362396,0.015644380822777748,0.12011261149187062,1.504074788102128
1746279639.112261,-2.0338845252990723,8.102070808410645,2.4501991271972656,0.9966812845666849,0.033638715240629016,0.014094421403110778,-0.07277500337873069,0.1375206559896469,-0.13467873632907867,0.01811995357275009,0.11851893484275033,1.5067672734846147
1746279639.1634204,-2.0324978828430176,8.100690841674805,2.450392484664917,0.9965787089643665,0.029657744867724038,0.013418534821608293,-0.07596866414199321,0.13982288539409637,-0.14134040474891663,0.020551687106490135,0.11685744975901013,1.5093572931866306
1746279639.211436,-2.0310885906219482,8.099246978759766,2.4506099224090576,0.9964488010113642,0.025824781192759463,0.01269430566435385,-0.07913104474895093,0.14202362298965454,-0.14720498025417328,0.02293303795158863,0.11513402201017632,1.5118433453936
1746279639.2690132,-2.0296578407287598,8.097748756408691,2.4508512020111084,0.9962934073599057,0.02214273161369357,0.0119209533291822,-0.08226200070260908,0.14411605894565582,-0.1523023247718811,0.025258075445890427,0.11335789006456959,1.5142242560720847
1746279639.3280036,-2.0282068252563477,8.096202850341797,2.451115369796753,0.9961143479168729,0.01861399255404898,0.011098025757064988,-0.08536134359085637,0.14609293639659882,-0.1566626876592636,0.027521491050720215,0.11153618459960209,1.516499165931809
1746279639.3934152,-2.0267367362976074,8.09461784362793,2.451401472091675,0.9959133991602833,0.015240475846658063,0.01022541541476879,-0.08842889883162107,0.1479465812444687,-0.16031663119792938,0.029718570411205292,0.10967773846822068,1.5186675083843775
1746279639.456775,-2.0252485275268555,8.093000411987305,2.451709270477295,0.9956922862588644,0.012023622696819546,0.00930335590856912,-0.09146448026790631,0.14966893196105957,-0.16329488158226013,0.03184521943330765,0.10778942123380125,1.5207289970340097
1746279639.5310113,-2.0237436294555664,8.091355323791504,2.452038049697876,0.9954526738764049,0.008964432796689337,0.008332425359616816,-0.09446789774614398,0.1512516885995865,-0.16562825441360474,0.033897943794727325,0.10587683316739868,1.5226836036182796
1746279639.5579739,-2.022223711013794,8.089690208435059,2.4523868560791016,0.9951961570548205,0.006063477506006867,0.007313550046289799,-0.09743898198139997,0.15268637239933014,-0.16734759509563446,0.03587379306554794,0.10394824815445938,1.524531546712035
1746279639.6136413,-2.0206902027130127,8.088010787963867,2.4527554512023926,0.9949242596014097,0.0033209277094304167,0.006247992230232147,-0.10037754574020184,0.15396441519260406,-0.1684836596250534,0.03777036815881729,0.10200995381537949,1.526273272133791
1746279639.6641715,-2.0191447734832764,8.086322784423828,2.4531421661376953,0.9946384249865605,0.0007365746852964226,0.005137350948420878,-0.1032834382813614,0.15507717430591583,-0.16906706988811493,0.03958578035235405,0.10006898648770264,1.5279094374146454
1746279639.7277138,-2.0175893306732178,8.084632873535156,2.4535467624664307,0.9943400179680874,-0.0016901505580381431,0.003983550743000873,-0.10615650418977146,0.15601608157157898,-0.16912829875946045,0.0413186177611351,0.09813262002871301,1.5294408987676205
1746279639.7979898,-2.0160253047943115,8.0829439163208,2.453968048095703,0.9940303204674596,-0.00396015572949854,0.00278883081173399,-0.10899661270269304,0.15677273273468018,-0.16869747638702393,0.042967893183231354,0.0962052194244267,1.5308686962835327
1746279639.8411863,-2.0144546031951904,8.08126163482666,2.4544057846069336,0.9937105358259337,-0.006074664232150601,0.0015557349001739452,-0.11180361859941226,0.15733888745307922,-0.16780444979667664,0.04453310742974281,0.09429327296017044,1.5321940393797173
1746279639.8964715,-2.0128796100616455,8.079588890075684,2.4548587799072266,0.9933817835151468,-0.008035199531501495,0.00028709629218631223,-0.11457742065727378,0.1577065885066986,-0.16647869348526,0.04601409658789635,0.09240132861752313,1.5334182961947171
1746279639.9673367,-2.0113015174865723,8.077932357788086,2.4553258419036865,0.9930451031582609,-0.009843562683751838,-0.0010139783247325846,-0.11731794072113085,0.15786822140216827,-0.16474929451942444,0.047411058098077774,0.0905370481599878,1.5345429798207566
1746279640.019157,-2.00972318649292,8.076294898986816,2.4558064937591553,0.9927014584178402,-0.011501817160908812,-0.002344124683028681,-0.1200251129412532,0.1578165888786316,-0.1626448780298233,0.048724520951509476,0.08870466707476107,1.5355697394027343
1746279640.0662122,-2.008146286010742,8.07468032836914,2.4563000202178955,0.9923517403144508,-0.013012266922353147,-0.00369974009238632,-0.12269888478576647,0.15754492580890656,-0.16019362211227417,0.04995528981089592,0.08690915748094573,1.5365003469997143
1746279640.1204016,-2.00657320022583,8.073092460632324,2.4568049907684326,0.9919967719216195,-0.014377443622898212,-0.005077001705754697,-0.1253392104077434,0.15704703330993652,-0.15742313861846924,0.05110442265868187,0.08515587815889113,1.537336690608222
1746279640.1821988,-2.0050063133239746,8.071532249450684,2.4573214054107666,0.9916373050849631,-0.015600095709687966,-0.006471887792352072,-0.1279461091478901,0.15631727874279022,-0.1543605476617813,0.052173204720020294,0.0834469191803075,1.538080767632998
1746279640.2213533,-2.0034477710723877,8.070005416870117,2.457848072052002,0.9912740348712131,-0.016683161427857616,-0.007880199935032816,-0.13051958613135756,0.1553506702184677,-0.15103238821029663,0.053163085132837296,0.081788939021482,1.5387346700977325
1746279640.2867959,-2.0019001960754395,8.068512916564941,2.4583845138549805,0.9909076034777425,-0.017629767015925092,-0.009297579468392544,-0.133059639639486,0.1541428565979004,-0.14746463298797607,0.054075706750154495,0.0801840331265898,1.5393005849293584
1746279640.3443131,-2.000365734100342,8.067057609558105,2.4589295387268066,0.990538588218669,-0.018443202473320586,-0.010719535344934496,-0.13556638629941717,0.15269023180007935,-0.14368264377117157,0.05491284653544426,0.07863612115479976,1.53978077819306
1746279640.416764,-1.998847246170044,8.065640449523926,2.4594826698303223,0.9901675342619266,-0.019126921972224258,-0.012141463324702754,-0.1380398486592184,0.15098994970321655,-0.13971123099327087,0.05567638948559761,0.0771469474391191,1.5401776000798693
1746279640.4526982,-1.9973467588424683,8.064263343811035,2.460042953491211,0.989794931867237,-0.019684524118102027,-0.013558673730213983,-0.140480157769179,0.14903996884822845,-0.13557450473308563,0.05636832118034363,0.075719103349953,1.5404934709397198
1746279640.5221262,-1.9958672523498535,8.062929153442383,2.4606099128723145,0.98942124185467,-0.020119740952874096,-0.014966405977170315,-0.14288739931455874,0.1468389928340912,-0.13129597902297974,0.05699071288108826,0.07435547673198936,1.540730878240906
1746279640.5773525,-1.9944108724594116,8.061637878417969,2.4611825942993164,0.9890468875959773,-0.020436434465476536,-0.016359858150818068,-0.14526169944047126,0.1443866342306137,-0.12689855694770813,0.057545680552721024,0.07305653555887197,1.54089237467738
1746279640.642704,-1.9929803609848022,8.060392379760742,2.4617605209350586,0.9886722583436429,-0.020638582007941518,-0.017734207213053327,-0.14760322628217454,0.14168331027030945,-0.12240440398454666,0.058035384863615036,0.07182459623435053,1.5409805704348787
1746279640.6912336,-1.9915781021118164,8.059192657470703,2.4623427391052246,0.9882977220441385,-0.020730271690570855,-0.019084638498494354,-0.14991212429748302,0.13873036205768585,-0.11783507466316223,0.058462031185626984,0.07065952420289963,1.540998132884344
1746279640.745533,-1.9902065992355347,8.058038711547852,2.4629292488098145,0.9879236204678877,-0.020715692291464038,-0.020406355510777865,-0.1521885701006282,0.13552996516227722,-0.11321145296096802,0.058827828615903854,0.06956035746366454,1.5409477808234195
1746279640.7900903,-1.9888683557510376,8.056930541992188,2.4635190963745117,0.9875502739700309,-0.02059912401604149,-0.021694606451413495,-0.15443275728422037,0.13208520412445068,-0.10855373740196228,0.05913499370217323,0.06852631935644761,1.5408322803074603
1746279640.8584168,-1.9875656366348267,8.055868148803711,2.464111566543579,0.9871779883588386,-0.020384938675009165,-0.022944720119338038,-0.15664486392364768,0.1284000724554062,-0.10388146340847015,0.059385746717453,0.06755622176385165,1.540654446718579
1746279640.906894,-1.986301064491272,8.054851531982422,2.4647066593170166,0.9868070464864694,-0.020077583322750933,-0.02415210407953135,-0.15882512244950592,0.12447941303253174,-0.09921343624591827,0.05958231911063194,0.06664811543814327,1.5404171345585485
1746279640.9697914,-1.9850767850875854,8.053882598876953,2.4653031826019287,0.9864377254005013,-0.01968157753528218,-0.02531228142964591,-0.16097371779652134,0.12032895535230637,-0.09456779062747955,0.059726908802986145,0.06580202080948461,1.5401232387401373
1746279641.0204613,-1.983895182609558,8.052961349487305,2.4659008979797363,0.9860702777802199,-0.019201511836511687,-0.026420901723290716,-0.16309091076378332,0.11595529317855835,-0.0899619534611702,0.059821661561727524,0.06501552461746547,1.5397756926641877
