elapsed time,timestamp,topic,value
6.968,1746018905.768000000,/flightmare_control/control_delay_ms.data,14.863014221191406
6.988,1746018905.788000000,/flightmare_control/control_delay_ms.data,23.250341415405273
6.988,1746018905.788000000,/flightmare_control/control_delay_ms.data,28.777360916137695
6.9990000000000006,1746018905.799000000,/flightmare_control/control_delay_ms.data,16.361713409423828
7.026,1746018905.826000000,/flightmare_control/control_delay_ms.data,18.37444305419922
7.039,1746018905.839000000,/flightmare_control/control_delay_ms.data,8.113622665405273
7.05,1746018905.850000000,/flightmare_control/control_delay_ms.data,20.882844924926758
7.052,1746018905.852000000,/flightmare_control/control_delay_ms.data,17.023086547851562
7.08,1746018905.880000000,/flightmare_control/control_delay_ms.data,19.849061965942383
7.104,1746018905.904000000,/flightmare_control/control_delay_ms.data,21.802425384521484
7.122,1746018905.922000000,/flightmare_control/control_delay_ms.data,17.724037170410156
7.15,1746018905.950000000,/flightmare_control/control_delay_ms.data,16.45946502685547
7.171,1746018905.971000000,/flightmare_control/control_delay_ms.data,26.99589729309082
7.183,1746018905.983000000,/flightmare_control/control_delay_ms.data,12.048959732055664
7.221,1746018906.021000000,/flightmare_control/control_delay_ms.data,32.6390266418457
7.23,1746018906.030000000,/flightmare_control/control_delay_ms.data,11.865854263305664
7.255,1746018906.055000000,/flightmare_control/control_delay_ms.data,15.691041946411133
7.255,1746018906.055000000,/flightmare_control/control_delay_ms.data,15.563488006591797
7.296,1746018906.096000000,/flightmare_control/control_delay_ms.data,29.72865104675293
7.308,1746018906.108000000,/flightmare_control/control_delay_ms.data,17.79961585998535
7.319,1746018906.119000000,/flightmare_control/control_delay_ms.data,12.127161026000977
7.334,1746018906.134000000,/flightmare_control/control_delay_ms.data,16.648530960083008
7.359,1746018906.159000000,/flightmare_control/control_delay_ms.data,31.02898597717285
7.396,1746018906.196000000,/flightmare_control/control_delay_ms.data,7.322788238525391
7.415,1746018906.215000000,/flightmare_control/control_delay_ms.data,21.750688552856445
7.446,1746018906.246000000,/flightmare_control/control_delay_ms.data,21.024703979492188
7.446,1746018906.246000000,/flightmare_control/control_delay_ms.data,15.795707702636719
7.476,1746018906.276000000,/flightmare_control/control_delay_ms.data,8.372068405151367
7.49,1746018906.290000000,/flightmare_control/control_delay_ms.data,29.571533203125
7.516,1746018906.316000000,/flightmare_control/control_delay_ms.data,50.737619400024414
7.536,1746018906.336000000,/flightmare_control/control_delay_ms.data,15.203714370727539
7.567,1746018906.367000000,/flightmare_control/control_delay_ms.data,19.94013786315918
7.591,1746018906.391000000,/flightmare_control/control_delay_ms.data,15.169382095336914
7.607,1746018906.407000000,/flightmare_control/control_delay_ms.data,9.974956512451172
7.607,1746018906.407000000,/flightmare_control/control_delay_ms.data,13.355255126953125
7.622,1746018906.422000000,/flightmare_control/control_delay_ms.data,10.556697845458984
7.622,1746018906.422000000,/flightmare_control/control_delay_ms.data,16.405582427978516
7.641,1746018906.441000000,/flightmare_control/control_delay_ms.data,10.549783706665039
7.6530000000000005,1746018906.453000000,/flightmare_control/control_delay_ms.data,22.49431610107422
7.712,1746018906.512000000,/flightmare_control/control_delay_ms.data,17.11440086364746
7.712,1746018906.512000000,/flightmare_control/control_delay_ms.data,12.102127075195312
7.712,1746018906.512000000,/flightmare_control/control_delay_ms.data,14.998197555541992
7.734,1746018906.534000000,/flightmare_control/control_delay_ms.data,15.934944152832031
7.734,1746018906.534000000,/flightmare_control/control_delay_ms.data,11.491537094116211
7.751,1746018906.551000000,/flightmare_control/control_delay_ms.data,22.26424217224121
7.767,1746018906.567000000,/flightmare_control/control_delay_ms.data,12.371063232421875
7.789,1746018906.589000000,/flightmare_control/control_delay_ms.data,7.088661193847656
7.814,1746018906.614000000,/flightmare_control/control_delay_ms.data,27.024030685424805
7.828,1746018906.628000000,/flightmare_control/control_delay_ms.data,19.231319427490234
7.828,1746018906.628000000,/flightmare_control/control_delay_ms.data,9.194374084472656
7.849,1746018906.649000000,/flightmare_control/control_delay_ms.data,12.024402618408203
7.888,1746018906.688000000,/flightmare_control/control_delay_ms.data,42.58298873901367
7.905,1746018906.705000000,/flightmare_control/control_delay_ms.data,15.351295471191406
7.9190000000000005,1746018906.719000000,/flightmare_control/control_delay_ms.data,9.539604187011719
7.9190000000000005,1746018906.719000000,/flightmare_control/control_delay_ms.data,15.950441360473633
7.946,1746018906.746000000,/flightmare_control/control_delay_ms.data,16.741514205932617
7.96,1746018906.760000000,/flightmare_control/control_delay_ms.data,18.47100257873535
7.971,1746018906.771000000,/flightmare_control/control_delay_ms.data,11.678934097290039
7.987,1746018906.787000000,/flightmare_control/control_delay_ms.data,22.20296859741211
8.014,1746018906.814000000,/flightmare_control/control_delay_ms.data,29.1445255279541
8.037,1746018906.837000000,/flightmare_control/control_delay_ms.data,12.21776008605957
8.049,1746018906.849000000,/flightmare_control/control_delay_ms.data,11.545419692993164
8.049,1746018906.849000000,/flightmare_control/control_delay_ms.data,15.941143035888672
8.074,1746018906.874000000,/flightmare_control/control_delay_ms.data,13.07988166809082
8.088,1746018906.888000000,/flightmare_control/control_delay_ms.data,12.089014053344727
8.103,1746018906.903000000,/flightmare_control/control_delay_ms.data,17.152786254882812
8.116,1746018906.916000000,/flightmare_control/control_delay_ms.data,16.275882720947266
8.154,1746018906.954000000,/flightmare_control/control_delay_ms.data,15.626668930053711
8.16,1746018906.960000000,/flightmare_control/control_delay_ms.data,32.22990036010742
8.184,1746018906.984000000,/flightmare_control/control_delay_ms.data,13.342618942260742
8.203,1746018907.003000000,/flightmare_control/control_delay_ms.data,15.380620956420898
8.215,1746018907.015000000,/flightmare_control/control_delay_ms.data,18.265962600708008
8.231,1746018907.031000000,/flightmare_control/control_delay_ms.data,14.50490951538086
8.258,1746018907.058000000,/flightmare_control/control_delay_ms.data,29.33049201965332
8.274000000000001,1746018907.074000000,/flightmare_control/control_delay_ms.data,20.500898361206055
8.299,1746018907.099000000,/flightmare_control/control_delay_ms.data,18.834590911865234
8.317,1746018907.117000000,/flightmare_control/control_delay_ms.data,21.949052810668945
8.325,1746018907.125000000,/flightmare_control/control_delay_ms.data,13.015031814575195
8.361,1746018907.161000000,/flightmare_control/control_delay_ms.data,13.625383377075195
8.362,1746018907.162000000,/flightmare_control/control_delay_ms.data,13.610363006591797
8.387,1746018907.187000000,/flightmare_control/control_delay_ms.data,25.873661041259766
8.404,1746018907.204000000,/flightmare_control/control_delay_ms.data,24.050474166870117
8.413,1746018907.213000000,/flightmare_control/control_delay_ms.data,11.467933654785156
8.424,1746018907.224000000,/flightmare_control/control_delay_ms.data,9.98544692993164
8.458,1746018907.258000000,/flightmare_control/control_delay_ms.data,26.994943618774414
8.477,1746018907.277000000,/flightmare_control/control_delay_ms.data,25.53248405456543
8.506,1746018907.306000000,/flightmare_control/control_delay_ms.data,22.189617156982422
8.506,1746018907.306000000,/flightmare_control/control_delay_ms.data,8.884906768798828
8.514,1746018907.314000000,/flightmare_control/control_delay_ms.data,10.999441146850586
8.531,1746018907.331000000,/flightmare_control/control_delay_ms.data,10.129451751708984
8.551,1746018907.351000000,/flightmare_control/control_delay_ms.data,21.66581153869629
8.585,1746018907.385000000,/flightmare_control/control_delay_ms.data,19.1190242767334
8.595,1746018907.395000000,/flightmare_control/control_delay_ms.data,18.5697078704834
8.596,1746018907.396000000,/flightmare_control/control_delay_ms.data,15.340089797973633
8.628,1746018907.428000000,/flightmare_control/control_delay_ms.data,20.149707794189453
8.642,1746018907.442000000,/flightmare_control/control_delay_ms.data,10.576486587524414
8.655,1746018907.455000000,/flightmare_control/control_delay_ms.data,15.480279922485352
8.691,1746018907.491000000,/flightmare_control/control_delay_ms.data,22.104740142822266
8.695,1746018907.495000000,/flightmare_control/control_delay_ms.data,30.519723892211914
8.7,1746018907.500000000,/flightmare_control/control_delay_ms.data,11.68966293334961
8.759,1746018907.559000000,/flightmare_control/control_delay_ms.data,9.620904922485352
8.759,1746018907.559000000,/flightmare_control/control_delay_ms.data,21.330595016479492
8.772,1746018907.572000000,/flightmare_control/control_delay_ms.data,9.174108505249023
8.772,1746018907.572000000,/flightmare_control/control_delay_ms.data,9.61160659790039
8.783,1746018907.583000000,/flightmare_control/control_delay_ms.data,18.17011833190918
8.811,1746018907.611000000,/flightmare_control/control_delay_ms.data,17.276525497436523
8.824,1746018907.624000000,/flightmare_control/control_delay_ms.data,12.582778930664062
8.824,1746018907.624000000,/flightmare_control/control_delay_ms.data,12.275457382202148
8.861,1746018907.661000000,/flightmare_control/control_delay_ms.data,22.172927856445312
8.886,1746018907.686000000,/flightmare_control/control_delay_ms.data,31.583070755004883
8.901,1746018907.701000000,/flightmare_control/control_delay_ms.data,20.412683486938477
8.912,1746018907.712000000,/flightmare_control/control_delay_ms.data,14.516830444335938
8.923,1746018907.723000000,/flightmare_control/control_delay_ms.data,10.791301727294922
8.937,1746018907.737000000,/flightmare_control/control_delay_ms.data,15.140295028686523
8.964,1746018907.764000000,/flightmare_control/control_delay_ms.data,11.060953140258789
8.964,1746018907.764000000,/flightmare_control/control_delay_ms.data,10.951757431030273
8.99,1746018907.790000000,/flightmare_control/control_delay_ms.data,21.481037139892578
8.99,1746018907.790000000,/flightmare_control/control_delay_ms.data,9.500980377197266
9.004,1746018907.804000000,/flightmare_control/control_delay_ms.data,9.105443954467773
9.02,1746018907.820000000,/flightmare_control/control_delay_ms.data,15.47098159790039
9.04,1746018907.840000000,/flightmare_control/control_delay_ms.data,11.095285415649414
9.068,1746018907.868000000,/flightmare_control/control_delay_ms.data,18.911123275756836
9.092,1746018907.892000000,/flightmare_control/control_delay_ms.data,23.73480796813965
9.099,1746018907.899000000,/flightmare_control/control_delay_ms.data,15.690088272094727
9.11,1746018907.910000000,/flightmare_control/control_delay_ms.data,11.68203353881836
9.122,1746018907.922000000,/flightmare_control/control_delay_ms.data,8.346319198608398
9.136,1746018907.936000000,/flightmare_control/control_delay_ms.data,14.958381652832031
9.145,1746018907.945000000,/flightmare_control/control_delay_ms.data,14.403581619262695
9.145,1746018907.945000000,/flightmare_control/control_delay_ms.data,15.496015548706055
9.163,1746018907.963000000,/flightmare_control/control_delay_ms.data,10.929584503173828
9.175,1746018907.975000000,/flightmare_control/control_delay_ms.data,10.254621505737305
9.198,1746018907.998000000,/flightmare_control/control_delay_ms.data,9.450197219848633
9.238,1746018908.038000000,/flightmare_control/control_delay_ms.data,25.301694869995117
9.238,1746018908.038000000,/flightmare_control/control_delay_ms.data,29.367923736572266
9.256,1746018908.056000000,/flightmare_control/control_delay_ms.data,11.66391372680664
9.27,1746018908.070000000,/flightmare_control/control_delay_ms.data,10.770082473754883
9.281,1746018908.081000000,/flightmare_control/control_delay_ms.data,22.986412048339844
9.291,1746018908.091000000,/flightmare_control/control_delay_ms.data,12.667179107666016
9.316,1746018908.116000000,/flightmare_control/control_delay_ms.data,7.322549819946289
9.326,1746018908.126000000,/flightmare_control/control_delay_ms.data,22.385835647583008
9.364,1746018908.164000000,/flightmare_control/control_delay_ms.data,13.933181762695312
9.365,1746018908.165000000,/flightmare_control/control_delay_ms.data,32.48286247253418
9.39,1746018908.190000000,/flightmare_control/control_delay_ms.data,13.059377670288086
9.4,1746018908.200000000,/flightmare_control/control_delay_ms.data,15.78831672668457
9.427,1746018908.227000000,/flightmare_control/control_delay_ms.data,16.513824462890625
9.438,1746018908.238000000,/flightmare_control/control_delay_ms.data,16.102313995361328
9.448,1746018908.248000000,/flightmare_control/control_delay_ms.data,12.68315315246582
9.448,1746018908.248000000,/flightmare_control/control_delay_ms.data,11.097431182861328
9.476,1746018908.276000000,/flightmare_control/control_delay_ms.data,14.263629913330078
9.496,1746018908.296000000,/flightmare_control/control_delay_ms.data,11.453628540039062
9.508,1746018908.308000000,/flightmare_control/control_delay_ms.data,11.480331420898438
9.521,1746018908.321000000,/flightmare_control/control_delay_ms.data,21.254539489746094
9.521,1746018908.321000000,/flightmare_control/control_delay_ms.data,8.887529373168945
9.558,1746018908.358000000,/flightmare_control/control_delay_ms.data,23.41771125793457
9.559,1746018908.359000000,/flightmare_control/control_delay_ms.data,19.867897033691406
9.599,1746018908.399000000,/flightmare_control/control_delay_ms.data,28.973102569580078
9.636,1746018908.436000000,/flightmare_control/control_delay_ms.data,26.26776695251465
9.65,1746018908.450000000,/flightmare_control/control_delay_ms.data,14.634847640991211
9.65,1746018908.450000000,/flightmare_control/control_delay_ms.data,13.135671615600586
9.695,1746018908.495000000,/flightmare_control/control_delay_ms.data,37.465810775756836
9.71,1746018908.510000000,/flightmare_control/control_delay_ms.data,15.601158142089844
9.757,1746018908.557000000,/flightmare_control/control_delay_ms.data,35.41135787963867
9.766,1746018908.566000000,/flightmare_control/control_delay_ms.data,19.043445587158203
9.782,1746018908.582000000,/flightmare_control/control_delay_ms.data,13.600349426269531
9.801,1746018908.601000000,/flightmare_control/control_delay_ms.data,12.797832489013672
9.811,1746018908.611000000,/flightmare_control/control_delay_ms.data,20.97344398498535
9.822,1746018908.622000000,/flightmare_control/control_delay_ms.data,17.36927032470703
9.84,1746018908.640000000,/flightmare_control/control_delay_ms.data,18.01300048828125
9.899000000000001,1746018908.699000000,/flightmare_control/control_delay_ms.data,23.1626033782959
9.899000000000001,1746018908.699000000,/flightmare_control/control_delay_ms.data,11.302709579467773
9.899000000000001,1746018908.699000000,/flightmare_control/control_delay_ms.data,11.24715805053711
9.937,1746018908.737000000,/flightmare_control/control_delay_ms.data,18.164634704589844
9.937,1746018908.737000000,/flightmare_control/control_delay_ms.data,13.165950775146484
9.966,1746018908.766000000,/flightmare_control/control_delay_ms.data,18.621206283569336
9.966,1746018908.766000000,/flightmare_control/control_delay_ms.data,12.105226516723633
9.978,1746018908.778000000,/flightmare_control/control_delay_ms.data,23.049116134643555
9.99,1746018908.790000000,/flightmare_control/control_delay_ms.data,13.135194778442383
10.022,1746018908.822000000,/flightmare_control/control_delay_ms.data,26.760101318359375
10.036,1746018908.836000000,/flightmare_control/control_delay_ms.data,12.877702713012695
10.037,1746018908.837000000,/flightmare_control/control_delay_ms.data,9.53531265258789
10.083,1746018908.883000000,/flightmare_control/control_delay_ms.data,20.79606056213379
10.083,1746018908.883000000,/flightmare_control/control_delay_ms.data,10.758399963378906
10.106,1746018908.906000000,/flightmare_control/control_delay_ms.data,21.029233932495117
10.113,1746018908.913000000,/flightmare_control/control_delay_ms.data,9.074687957763672
10.126,1746018908.926000000,/flightmare_control/control_delay_ms.data,20.31111717224121
10.145,1746018908.945000000,/flightmare_control/control_delay_ms.data,28.97334098815918
10.196,1746018908.996000000,/flightmare_control/control_delay_ms.data,24.348020553588867
10.196,1746018908.996000000,/flightmare_control/control_delay_ms.data,14.19377326965332
10.208,1746018909.008000000,/flightmare_control/control_delay_ms.data,13.032197952270508
10.232,1746018909.032000000,/flightmare_control/control_delay_ms.data,33.27798843383789
10.232,1746018909.032000000,/flightmare_control/control_delay_ms.data,7.20977783203125
10.265,1746018909.065000000,/flightmare_control/control_delay_ms.data,13.322830200195312
10.278,1746018909.078000000,/flightmare_control/control_delay_ms.data,12.040853500366211
10.278,1746018909.078000000,/flightmare_control/control_delay_ms.data,17.038822174072266
10.289,1746018909.089000000,/flightmare_control/control_delay_ms.data,14.677286148071289
10.318,1746018909.118000000,/flightmare_control/control_delay_ms.data,13.010263442993164
10.33,1746018909.130000000,/flightmare_control/control_delay_ms.data,18.021106719970703
10.342,1746018909.142000000,/flightmare_control/control_delay_ms.data,17.752885818481445
10.351,1746018909.151000000,/flightmare_control/control_delay_ms.data,10.93602180480957
10.389,1746018909.189000000,/flightmare_control/control_delay_ms.data,27.64439582824707
10.419,1746018909.219000000,/flightmare_control/control_delay_ms.data,28.505802154541016
10.442,1746018909.242000000,/flightmare_control/control_delay_ms.data,25.977611541748047
10.464,1746018909.264000000,/flightmare_control/control_delay_ms.data,21.716833114624023
10.483,1746018909.283000000,/flightmare_control/control_delay_ms.data,14.730215072631836
10.494,1746018909.294000000,/flightmare_control/control_delay_ms.data,9.028434753417969
10.518,1746018909.318000000,/flightmare_control/control_delay_ms.data,19.164323806762695
10.531,1746018909.331000000,/flightmare_control/control_delay_ms.data,18.37301254272461
10.544,1746018909.344000000,/flightmare_control/control_delay_ms.data,15.297889709472656
10.544,1746018909.344000000,/flightmare_control/control_delay_ms.data,13.416767120361328
10.558,1746018909.358000000,/flightmare_control/control_delay_ms.data,14.478445053100586
10.596,1746018909.396000000,/flightmare_control/control_delay_ms.data,30.96461296081543
10.612,1746018909.412000000,/flightmare_control/control_delay_ms.data,10.682344436645508
10.632,1746018909.432000000,/flightmare_control/control_delay_ms.data,21.60477638244629
10.642,1746018909.442000000,/flightmare_control/control_delay_ms.data,9.315252304077148
10.643,1746018909.443000000,/flightmare_control/control_delay_ms.data,13.685226440429688
10.672,1746018909.472000000,/flightmare_control/control_delay_ms.data,20.094871520996094
10.692,1746018909.492000000,/flightmare_control/control_delay_ms.data,17.060518264770508
10.693,1746018909.493000000,/flightmare_control/control_delay_ms.data,11.60740852355957
10.712,1746018909.512000000,/flightmare_control/control_delay_ms.data,14.994382858276367
10.715,1746018909.515000000,/flightmare_control/control_delay_ms.data,20.09296417236328
10.754,1746018909.554000000,/flightmare_control/control_delay_ms.data,20.504236221313477
10.778,1746018909.578000000,/flightmare_control/control_delay_ms.data,20.893573760986328
10.786,1746018909.586000000,/flightmare_control/control_delay_ms.data,15.394926071166992
10.808,1746018909.608000000,/flightmare_control/control_delay_ms.data,29.52718734741211
10.817,1746018909.617000000,/flightmare_control/control_delay_ms.data,14.398574829101562
10.852,1746018909.652000000,/flightmare_control/control_delay_ms.data,10.157585144042969
10.870000000000001,1746018909.670000000,/flightmare_control/control_delay_ms.data,12.269020080566406
10.88,1746018909.680000000,/flightmare_control/control_delay_ms.data,23.495197296142578
10.891,1746018909.691000000,/flightmare_control/control_delay_ms.data,20.7822322845459
10.919,1746018909.719000000,/flightmare_control/control_delay_ms.data,14.373064041137695
10.929,1746018909.729000000,/flightmare_control/control_delay_ms.data,9.824037551879883
10.939,1746018909.739000000,/flightmare_control/control_delay_ms.data,9.862661361694336
10.979,1746018909.779000000,/flightmare_control/control_delay_ms.data,21.92378044128418
11.024,1746018909.824000000,/flightmare_control/control_delay_ms.data,30.98440170288086
11.039,1746018909.839000000,/flightmare_control/control_delay_ms.data,32.17744827270508
11.039,1746018909.839000000,/flightmare_control/control_delay_ms.data,16.451120376586914
11.075,1746018909.875000000,/flightmare_control/control_delay_ms.data,20.01500129699707
11.075,1746018909.875000000,/flightmare_control/control_delay_ms.data,10.527849197387695
11.103,1746018909.903000000,/flightmare_control/control_delay_ms.data,24.87635612487793
11.113,1746018909.913000000,/flightmare_control/control_delay_ms.data,15.227317810058594
11.116,1746018909.916000000,/flightmare_control/control_delay_ms.data,14.211416244506836
11.143,1746018909.943000000,/flightmare_control/control_delay_ms.data,14.53852653503418
11.15,1746018909.950000000,/flightmare_control/control_delay_ms.data,23.56576919555664
11.162,1746018909.962000000,/flightmare_control/control_delay_ms.data,9.723663330078125
11.192,1746018909.992000000,/flightmare_control/control_delay_ms.data,18.912076950073242
11.203,1746018910.003000000,/flightmare_control/control_delay_ms.data,15.236616134643555
11.203,1746018910.003000000,/flightmare_control/control_delay_ms.data,10.29348373413086
11.238,1746018910.038000000,/flightmare_control/control_delay_ms.data,22.912979125976562
11.262,1746018910.062000000,/flightmare_control/control_delay_ms.data,14.973878860473633
11.263,1746018910.063000000,/flightmare_control/control_delay_ms.data,18.38064193725586
11.28,1746018910.080000000,/flightmare_control/control_delay_ms.data,15.413284301757812
11.315,1746018910.115000000,/flightmare_control/control_delay_ms.data,19.374608993530273
11.342,1746018910.142000000,/flightmare_control/control_delay_ms.data,12.739419937133789
11.357,1746018910.157000000,/flightmare_control/control_delay_ms.data,24.35159683227539
11.387,1746018910.187000000,/flightmare_control/control_delay_ms.data,19.647836685180664
11.407,1746018910.207000000,/flightmare_control/control_delay_ms.data,28.578758239746094
11.433,1746018910.233000000,/flightmare_control/control_delay_ms.data,20.075321197509766
11.476,1746018910.276000000,/flightmare_control/control_delay_ms.data,59.607505798339844
11.494,1746018910.294000000,/flightmare_control/control_delay_ms.data,17.090797424316406
11.538,1746018910.338000000,/flightmare_control/control_delay_ms.data,24.59263801574707
11.562,1746018910.362000000,/flightmare_control/control_delay_ms.data,35.10022163391113
11.58,1746018910.380000000,/flightmare_control/control_delay_ms.data,15.32125473022461
11.596,1746018910.396000000,/flightmare_control/control_delay_ms.data,21.570682525634766
11.596,1746018910.396000000,/flightmare_control/control_delay_ms.data,18.018484115600586
11.626,1746018910.426000000,/flightmare_control/control_delay_ms.data,23.940086364746094
11.663,1746018910.463000000,/flightmare_control/control_delay_ms.data,21.1026668548584
11.716,1746018910.516000000,/flightmare_control/control_delay_ms.data,36.87000274658203
11.725,1746018910.525000000,/flightmare_control/control_delay_ms.data,27.021169662475586
11.775,1746018910.575000000,/flightmare_control/control_delay_ms.data,39.77203369140625
11.828,1746018910.628000000,/flightmare_control/control_delay_ms.data,91.19486808776855
11.9,1746018910.700000000,/flightmare_control/control_delay_ms.data,19.51456069946289
11.918,1746018910.718000000,/flightmare_control/control_delay_ms.data,30.383586883544922
11.943,1746018910.743000000,/flightmare_control/control_delay_ms.data,24.952173233032227
11.964,1746018910.764000000,/flightmare_control/control_delay_ms.data,20.116806030273438
11.964,1746018910.764000000,/flightmare_control/control_delay_ms.data,14.591455459594727
11.979,1746018910.779000000,/flightmare_control/control_delay_ms.data,17.53854751586914
11.99,1746018910.790000000,/flightmare_control/control_delay_ms.data,12.043952941894531
12.033,1746018910.833000000,/flightmare_control/control_delay_ms.data,17.61031150817871
12.033,1746018910.833000000,/flightmare_control/control_delay_ms.data,26.179790496826172
12.067,1746018910.867000000,/flightmare_control/control_delay_ms.data,17.870664596557617
12.095,1746018910.895000000,/flightmare_control/control_delay_ms.data,28.534889221191406
12.122,1746018910.922000000,/flightmare_control/control_delay_ms.data,18.118858337402344
12.139,1746018910.939000000,/flightmare_control/control_delay_ms.data,22.090673446655273
12.14,1746018910.940000000,/flightmare_control/control_delay_ms.data,22.044897079467773
12.169,1746018910.969000000,/flightmare_control/control_delay_ms.data,36.10420227050781
12.186,1746018910.986000000,/flightmare_control/control_delay_ms.data,16.045093536376953
12.254,1746018911.054000000,/flightmare_control/control_delay_ms.data,58.179616928100586
12.266,1746018911.066000000,/flightmare_control/control_delay_ms.data,18.969297409057617
12.283,1746018911.083000000,/flightmare_control/control_delay_ms.data,14.23501968383789
12.3,1746018911.100000000,/flightmare_control/control_delay_ms.data,20.561695098876953
12.331,1746018911.131000000,/flightmare_control/control_delay_ms.data,17.5478458404541
12.363,1746018911.163000000,/flightmare_control/control_delay_ms.data,36.78178787231445
12.381,1746018911.181000000,/flightmare_control/control_delay_ms.data,13.533353805541992
12.394,1746018911.194000000,/flightmare_control/control_delay_ms.data,24.289846420288086
12.435,1746018911.235000000,/flightmare_control/control_delay_ms.data,42.64688491821289
12.499,1746018911.299000000,/flightmare_control/control_delay_ms.data,37.80198097229004
12.55,1746018911.350000000,/flightmare_control/control_delay_ms.data,47.20783233642578
12.568,1746018911.368000000,/flightmare_control/control_delay_ms.data,25.31290054321289
12.585,1746018911.385000000,/flightmare_control/control_delay_ms.data,32.889366149902344
12.646,1746018911.446000000,/flightmare_control/control_delay_ms.data,56.72621726989746
12.67,1746018911.470000000,/flightmare_control/control_delay_ms.data,21.075010299682617
12.687,1746018911.487000000,/flightmare_control/control_delay_ms.data,24.811267852783203
12.708,1746018911.508000000,/flightmare_control/control_delay_ms.data,17.305374145507812
12.727,1746018911.527000000,/flightmare_control/control_delay_ms.data,15.000343322753906
12.756,1746018911.556000000,/flightmare_control/control_delay_ms.data,13.670682907104492
12.772,1746018911.572000000,/flightmare_control/control_delay_ms.data,24.199962615966797
12.772,1746018911.572000000,/flightmare_control/control_delay_ms.data,22.278547286987305
12.804,1746018911.604000000,/flightmare_control/control_delay_ms.data,20.135164260864258
12.84,1746018911.640000000,/flightmare_control/control_delay_ms.data,19.86551284790039
12.84,1746018911.640000000,/flightmare_control/control_delay_ms.data,29.790639877319336
12.891,1746018911.691000000,/flightmare_control/control_delay_ms.data,42.20771789550781
12.921,1746018911.721000000,/flightmare_control/control_delay_ms.data,22.48382568359375
12.936,1746018911.736000000,/flightmare_control/control_delay_ms.data,19.472122192382812
12.975,1746018911.775000000,/flightmare_control/control_delay_ms.data,22.03059196472168
12.975,1746018911.775000000,/flightmare_control/control_delay_ms.data,23.40078353881836
13.011,1746018911.811000000,/flightmare_control/control_delay_ms.data,23.30470085144043
13.027,1746018911.827000000,/flightmare_control/control_delay_ms.data,24.72686767578125
13.028,1746018911.828000000,/flightmare_control/control_delay_ms.data,13.895273208618164
13.066,1746018911.866000000,/flightmare_control/control_delay_ms.data,24.804115295410156
13.138,1746018911.938000000,/flightmare_control/control_delay_ms.data,48.65527153015137
13.156,1746018911.956000000,/flightmare_control/control_delay_ms.data,30.277729034423828
13.19,1746018911.990000000,/flightmare_control/control_delay_ms.data,23.102521896362305
13.253,1746018912.053000000,/flightmare_control/control_delay_ms.data,17.33231544494629
13.253,1746018912.053000000,/flightmare_control/control_delay_ms.data,24.91164207458496
13.284,1746018912.084000000,/flightmare_control/control_delay_ms.data,38.941383361816406
13.284,1746018912.084000000,/flightmare_control/control_delay_ms.data,22.8421688079834
13.303,1746018912.103000000,/flightmare_control/control_delay_ms.data,18.881797790527344
13.335,1746018912.135000000,/flightmare_control/control_delay_ms.data,36.78750991821289
13.363,1746018912.163000000,/flightmare_control/control_delay_ms.data,19.094467163085938
13.39,1746018912.190000000,/flightmare_control/control_delay_ms.data,17.891407012939453
13.39,1746018912.190000000,/flightmare_control/control_delay_ms.data,16.985177993774414
13.427,1746018912.227000000,/flightmare_control/control_delay_ms.data,22.256851196289062
13.448,1746018912.248000000,/flightmare_control/control_delay_ms.data,34.44314002990723
13.526,1746018912.326000000,/flightmare_control/control_delay_ms.data,29.221296310424805
13.526,1746018912.326000000,/flightmare_control/control_delay_ms.data,25.115489959716797
13.526,1746018912.326000000,/flightmare_control/control_delay_ms.data,13.708829879760742
13.549,1746018912.349000000,/flightmare_control/control_delay_ms.data,30.95531463623047
13.574,1746018912.374000000,/flightmare_control/control_delay_ms.data,18.73159408569336
13.606,1746018912.406000000,/flightmare_control/control_delay_ms.data,28.429269790649414
13.642,1746018912.442000000,/flightmare_control/control_delay_ms.data,22.43804931640625
13.671,1746018912.471000000,/flightmare_control/control_delay_ms.data,25.083541870117188
13.698,1746018912.498000000,/flightmare_control/control_delay_ms.data,21.984338760375977
13.698,1746018912.498000000,/flightmare_control/control_delay_ms.data,32.06467628479004
13.748,1746018912.548000000,/flightmare_control/control_delay_ms.data,60.706377029418945
13.777,1746018912.577000000,/flightmare_control/control_delay_ms.data,18.033504486083984
13.795,1746018912.595000000,/flightmare_control/control_delay_ms.data,21.20518684387207
13.795,1746018912.595000000,/flightmare_control/control_delay_ms.data,10.846138000488281
13.829,1746018912.629000000,/flightmare_control/control_delay_ms.data,29.08802032470703
13.829,1746018912.629000000,/flightmare_control/control_delay_ms.data,18.203020095825195
13.866,1746018912.666000000,/flightmare_control/control_delay_ms.data,20.043134689331055
13.897,1746018912.697000000,/flightmare_control/control_delay_ms.data,27.810096740722656
13.939,1746018912.739000000,/flightmare_control/control_delay_ms.data,32.99212455749512
13.939,1746018912.739000000,/flightmare_control/control_delay_ms.data,17.737627029418945
13.94,1746018912.740000000,/flightmare_control/control_delay_ms.data,19.154787063598633
14.015,1746018912.815000000,/flightmare_control/control_delay_ms.data,38.01155090332031
14.033,1746018912.833000000,/flightmare_control/control_delay_ms.data,25.272369384765625
14.066,1746018912.866000000,/flightmare_control/control_delay_ms.data,48.21658134460449
