time,thrust1,thrust2,thrust3,thrust4
1746064204.4796145,5.319999999999995,2.3349558674998834,5.3199999999999985,2.3351629693493305
1746064204.5019028,5.32,2.2891600827882486,5.32,2.2895287107750093
1746064204.540764,5.32,2.2465632120417616,5.32,2.2472235790509294
1746064204.551977,5.319999999999992,2.2069715993712293,5.319999999999991,2.2081334026657977
1746064204.5851607,5.32,2.170580103893625,5.32,2.1725930470502415
1746064204.6277866,5.32,2.1364827710890726,5.32,2.139956157932052
1746064204.6469867,5.32,2.104184688494645,5.32,2.1100814395542655
1746064204.6619868,5.32,2.073674404485177,5.32,2.083552636328792
1746064204.6890757,5.32,2.044165016907346,5.32,2.0605324989628704
1746064204.7279036,5.32,2.014562705760228,5.32,2.041263771790198
1746064204.7560177,5.319999999998223,1.9838987250114744,5.319999999996365,2.026931092513496
1746064204.7773967,5.32,1.9508357824009814,5.319999999954677,2.019584935010926
1746064204.8213115,5.304240923412809,1.9128288552362336,5.233827567727916,2.0214797664990685
1746064204.8525918,5.048522644298702,1.8484932726852352,4.926525323368673,2.0129117972350565
1746064204.885647,4.890839706796349,1.797723402034054,4.7108332349653175,2.0483466860188106
1746064204.918846,4.754584784155868,1.7326743354423624,4.500399956998543,2.107887928858668
1746064204.943572,4.6282098404168535,1.6597750734193242,4.281790101040609,2.2046620991555965
1746064204.9642384,4.501425697626781,1.586884550090869,4.053175436394351,2.349846881937777
1746064204.9978006,4.359338711733086,1.5284704457261409,3.8220191323310124,2.542440087213476
1746064205.024656,4.189337880578394,1.4965074316833824,3.6082325346743698,2.7560212117186746
1746064205.062894,3.995469312778706,1.490315282900118,3.434320646966446,2.9405083981092917
1746064205.08044,3.797136044692003,1.4981994989017167,3.3080390976219713,3.0543209313174096
1746064205.1056333,3.61330471938973,1.5125489520964266,3.2209919496278907,3.0848793962918393
1746064205.1329627,3.451165357240267,1.5317379358283618,3.159906293210484,3.044358354135
1746064205.1536157,3.308924467596563,1.5562520426777025,3.1145928533806306,2.954869749114284
1746064205.1829886,3.1821646742315264,1.5867927044511334,3.0791217960942734,2.837275787118357
1746064205.2043073,3.066751294663133,1.6235429880731245,3.050447914342966,2.7073911089092313
1746064205.2365067,2.9595124204497028,1.6662375486099381,3.027167210860263,2.575843958181237
1746064205.27904,2.8581685384470013,1.714319108143502,3.0087472944103344,2.449112900958571
1746064205.2998579,2.7611572911770557,1.7670747292019373,2.995062205224124,2.330714215851763
1746064205.3288338,2.667502634554552,1.8237324991218449,2.986084840367172,2.222191544493678
1746064205.35075,2.576733028307554,1.8835301113246197,2.981678630689946,2.123855835064403
1746064205.3817928,2.488806339937183,1.9457578930423096,2.981461944761696,2.0353055171136196
1746064205.411446,2.404024580739381,2.0097798515700047,2.9847437429931825,1.9557790554173755
1746064205.4669163,2.3229228434748452,2.075030992878226,2.990521861782195,1.8843823380204885
1746064205.4978707,2.19476465687373,2.2119471409503157,2.967454112845302,1.745267101634976
1746064205.5375378,2.0711507703415584,2.3519131457630698,2.9622484567304004,1.642131227728922
1746064205.57279,1.9961268298808998,2.4194434499431057,2.9946301658967625,1.6140703093995106
1746064205.6054146,1.9408872362476444,2.483001437695906,3.00124250447095,1.573961732086161
1746064205.6335196,1.892735701116285,2.5463754044700617,2.997161989325856,1.5394161063861365
1746064205.6893966,1.8522426515173775,2.606327679364308,2.984474038000339,1.5085798612913521
1746064205.715282,1.8111703989395371,2.7091422499316677,2.9012887826079625,1.4490984586064894
1746064205.7489111,1.7702128643061943,2.764309610249527,2.8907227791236734,1.4387753960379523
1746064205.7752216,1.7496147669236017,2.8078280154549486,2.8589830792968325,1.4179966257108334
1746064205.8079288,1.7331880043712067,2.847252473847699,2.817313220006169,1.4030212807821685
1746064205.839335,1.7220650545183582,2.8806683538329305,2.769382558561097,1.3902095531586498
1746064205.8699756,1.715122253967782,2.9083359717336252,2.716682724230716,1.3801832367071838
1746064205.8995442,1.7120030863913787,2.9302330394310614,2.6602754573048335,1.372541910219482
1746064205.9231312,1.7124086880780367,2.946432176168902,2.6009890861754164,1.3672232984632173
1746064205.9645267,1.7161340385742738,2.95701361125919,2.539541795720837,1.3641149549991705
1746064206.00719,1.7230113130216755,2.962096406953683,2.4765875917527316,1.3631543159097765
1746064206.0404146,1.7328936280996778,2.961834042904571,2.412732226146649,1.3642897978970088
1746064206.0842805,1.7456440115870013,2.9564168666244917,2.3485354440852313,1.3674866768723797
1746064206.1034377,1.7611299617422027,2.9460704217754077,2.2845067986815915,1.372722060816408
1746064206.1543505,1.7792211649816752,2.931052303550792,2.221105100757522,1.379984978174918
1746064206.1861827,1.8394456329780757,2.866256125181744,2.0841119337813114,1.4132368406644933
1746064206.2181418,1.8505523558151495,2.8533881410376054,2.035014099586256,1.413674045153362
1746064206.238679,1.8775773002671412,2.8285774867824287,1.9774521735350346,1.4303438407230884
1746064206.2686346,1.906697037570348,2.7961977976371193,1.9216787560992512,1.4469478377067806
1746064206.2950523,1.9377805837374786,2.7603856642793807,1.868189614638172,1.4666514854458557
1746064206.364001,2.014752197288007,2.6587203644237722,1.7599604046559336,1.5291974347536061
1746064206.3907819,2.0409553424466895,2.6327411476490994,1.7229748531150975,1.538146297264404
1746064206.4267612,2.07610652144729,2.5942654627065296,1.6782019440040419,1.5686112682168094
1746064206.4526794,2.1126351876156897,2.5506300585925796,1.6373764852802672,1.598825089674946
1746064206.5050333,2.1493164360612425,2.5058236619577006,1.5989799884990274,1.632412225367624
1746064206.5312128,2.1859105685427758,2.4605000246233533,1.5632189640938248,1.6683891750687438
1746064206.547954,2.222044315254527,2.4150919700776723,1.5300002449991037,1.70695152164651
1746064206.595469,2.2573709312824515,2.369888947403963,1.4992895578989354,1.7480940912828027
1746064206.6616786,2.2915235124225934,2.325146981516108,1.471040693637266,1.7918517462099992
1746064206.6918378,2.324125846253484,2.28109738847134,1.4452112170385456,1.8382398163590348
1746064206.7141266,2.354797028520363,2.2379501957519548,1.4217610122643054,1.8872606868446657
1746064206.7445476,2.3831580366823157,2.195895812523416,1.400653270324423,1.9388973072963067
1746064206.7909625,2.4088402820345625,2.1551053336317985,1.3818547713951408,1.9931103986125023
1746064206.801806,2.4314962166270293,2.1157309551424444,1.3653359458813679,2.0498355281723866
1746064206.8682647,2.4508084204636886,2.077908017856265,1.3510705223806279,2.1089791105962226
1746064206.8844316,2.4665006779226104,2.041754725354908,1.3390343239953604,2.1704158352696843
1746064206.976229,2.4783486312499754,2.0073734762018445,1.3292056850820648,2.233986288676251
1746064207.007591,2.498838016527194,1.9259173497059108,1.3096400006813083,2.372869773948282
1746064207.060489,2.50040491209045,1.8691201132177722,1.3041446021634706,2.515443090952853
1746064207.084162,2.4826645053149083,1.8598650603252016,1.3115688094327749,2.5877146248558467
1746064207.117671,2.4666076808441555,1.8379862408738505,1.3148100081789815,2.6558915729286765
1746064207.170871,2.444719954686446,1.784518283378409,1.3186035128567315,2.794011837527937
1746064207.2250366,2.4122398815247035,1.7817061305940944,1.3358400469177925,2.8750766585855936
1746064207.2430274,2.3843308238056076,1.7684864558161808,1.3465231044965442,2.9404321677405063
1746064207.275313,2.3568606429406356,1.7564605714423178,1.3595580159003748,3.007223651986834
1746064207.2950346,2.3281749086016053,1.7468065227546834,1.373691220929106,3.0715096824377723
1746064207.3363597,2.2984029909604864,1.7390683055248373,1.3893347035429984,3.1328984447975814
1746064207.365592,2.2677998170873908,1.7334415740756135,1.4063331810278763,3.190669213629422
1746064207.390521,2.23667263356334,1.7298437022190012,1.4246047213668336,3.244339350320305
1746064207.4298594,2.2053240893151544,1.7282749764585463,1.4440280019090634,3.2934321213063438
1746064207.4448903,2.174030147114066,1.7287059715803392,1.4644770510796628,3.3375333256629975
1746064207.4710739,2.143034987746988,1.7311201937632987,1.4858207005453263,3.3762718081618184
1746064207.4928262,2.112550977389186,1.7355009165446416,1.507923365002028,3.4093337558105823
1746064207.5286822,2.082759860152379,1.7418368125483872,1.5306482802253625,3.4364690877813624
1746064207.5630202,2.053812325396053,1.7501187809628633,1.5538575899060374,3.4574946347608515
1746064207.5860033,2.02583148827616,1.7603411785217655,1.577413811764745,3.4723021916702663
1746064207.61448,1.9989187265834032,1.7725015521827527,1.601180830775743,3.480861347336439
1746064207.6765559,1.955196337043918,1.8006814105172373,1.6364986015097898,3.4658587766274405
1746064207.709531,1.9240791154446928,1.8202029197233747,1.6736467172455523,3.468610625799479
1746064207.7371113,1.902844242201999,1.84127392551228,1.6956542270535635,3.4535287662616776
1746064207.7604048,1.8809695047306705,1.8625091711344843,1.7199631670746813,3.4340907530768465
1746064207.8016489,1.8614098278467492,1.8865399561399925,1.742498828102679,3.4087645318502005
1746064207.8344471,1.8429454190638548,1.9121816504453806,1.7646090767811355,3.3790711396517463
1746064207.860499,1.8259702633196075,1.9398704206832438,1.7858136978122297,3.3452094738479565
1746064207.893538,1.8102837105961898,1.9693994366871022,1.8061998623392013,3.307814774227593
1746064207.920833,1.795932884167017,2.000812721053734,1.825637452526965,3.2673423491390197
1746064207.9503171,1.782862862289242,2.034044675047389,1.8440826842452438,3.2243104461705343
1746064207.9826827,1.7710583395543058,2.0690629003636682,1.8614691474109895,3.179200666807739
1746064208.0176747,1.7604843835093629,2.105808956920248,1.8777528860152377,3.1324878373688056
1746064208.0386415,1.7511115856193422,2.144221007199535,1.8928966042643063,3.0846196687031306
1746064208.0851285,1.7429056631095372,2.184224654355709,1.9068774919513731,3.0360192683566183
1746064208.1220183,1.7358310496627536,2.2257367251658695,1.9196847484900752,2.9870751067522865
1746064208.170538,1.720363561828879,2.3194507344655126,1.9449642028633927,2.8801803574832836
1746064208.2024252,1.7197634554033983,2.365735708715588,1.9541069478094548,2.8338972668419284
1746064208.2250087,1.717607074620231,2.4092537145567423,1.9602340609837643,2.7888201453592805
1746064208.27732,1.715436387360254,2.4570013440847793,1.9677789959299739,2.7428778044480326
1746064208.3091536,1.7144841080697775,2.505274819240692,1.9738250225439598,2.6979903048097675
1746064208.3378468,1.7141371667408127,2.5546121115128235,1.9792831519529386,2.654314601605139
1746064208.3604686,1.714630014385044,2.604356929868366,1.9838632854346208,2.612232621059001
1746064208.382425,1.7157888500737346,2.654458194376791,1.9878004081275031,2.571819723260675
1746064208.4193347,1.7176017187612216,2.704666295093412,1.9911440890662602,2.5331857148552386
1746064208.4592881,1.7199769307789579,2.754827539652342,1.9940353252106597,2.4963742421504893
1746064208.4932919,1.7228501074881108,2.804751048107355,1.9965863390375758,2.461426863892346
1746064208.5262465,1.7261385525655466,2.8542570179056352,1.998926195125447,2.428363955908136
1746064208.5769877,1.7297619459749898,2.9031541921104798,2.0011779866712605,2.3971990167984143
1746064208.6039944,1.7248823809995415,2.9994601546454454,2.022345374052179,2.3361106818524497
1746064208.6356633,1.740275977952015,3.054918691879546,2.0125171694331008,2.309373803722558
1746064208.6540031,1.7454706023662265,3.0945775017686756,2.0125747928670124,2.2886226428943917
1746064208.690335,1.750514200035991,3.137823167564068,2.0152857625415126,2.2661854119345777
1746064208.7114859,1.7548433039191542,3.1786028623963514,2.0188163864663853,2.2464579609387383
1746064208.7644928,1.7587368908293153,3.218051064972402,2.023326378371939,2.2281665848547085
1746064208.8070452,1.7622036638536225,3.2550095911395336,2.028617754033167,2.2119383288266077
1746064208.8196552,1.7652046366741738,3.2894867520975133,2.0347631446930623,2.197538183637972
1746064208.864445,1.767703343167319,3.3211184184351703,2.041767352639054,2.1850650360297768
1746064208.891741,1.7696557503390051,3.34974236072338,2.0496668827958797,2.174468800035042
1746064208.9408095,1.7710300878848153,3.3751450359144033,2.0584769132798875,2.165760837993444
1746064208.96636,1.771801872034439,3.3971605155016937,2.0682073233331546,2.158927927894097
1746064208.9886043,1.7719597216828336,3.4156325293404213,2.0788558397004913,2.153969968318224
1746064209.0252986,1.77150344849302,3.430433448055428,2.0904095281431085,2.1508837153241473
1746064209.0577204,1.77044496011856,3.441459733294453,2.1028442074091225,2.1496682582306974
1746064209.0703301,1.768807819044253,3.4486397822975605,2.116126719193453,2.1503242484321494
1746064209.1044958,1.7666258696410124,3.4519328129910885,2.1302126693481966,2.152851891421852
1746064209.1352036,1.7639430085183991,3.451333219415297,2.14504938481343,2.1572523712863987
1746064209.1711957,1.7608119696317512,3.4468701567916815,2.160575635551946,2.1635259559079776
1746064209.2108319,1.7572927612725924,3.4386085557791644,2.1767217558179293,2.1716723550808807
1746064209.2301216,1.753452056194566,3.426648120824341,2.193410939986644,2.181690068003187
1746064209.2724528,1.7493605638005443,3.4111215680007274,2.210559120715432,2.1935751936226215
1746064209.2963626,1.7450925873533634,3.3921927463480386,2.228075704501887,2.207321093915126
1746064209.346192,1.7407250144662385,3.3700535057863203,2.245864504817061,2.222918848049412
1746064209.3706582,1.736335767450958,3.344920963980589,2.2638251603489024,2.2403558909550934
1746064209.401881,1.7320024371697724,3.3170319255821568,2.2818510155351817,2.259615401462518
1746064209.4360077,1.7278020805948422,3.2866398879160954,2.2998324615757664,2.280676071729992
1746064209.471307,1.7238104420465066,3.254010375959974,2.317655800987056,2.3035114011289237
1746064209.497732,1.720101175610658,3.219416289890448,2.3352047110356438,2.3280891718959564
1746064209.5144784,1.7167453159471442,3.183134830431303,2.352360995455593,2.354371146696006
1746064209.5620775,1.7138118010636867,3.145441152590006,2.369004593443533,2.38231203657008
1746064209.5728025,1.7113661285654955,3.1066074307654925,2.3850139480561356,2.411859597339418
1746064209.6102803,1.7094712965208767,3.0668981292914324,2.400267986918567,2.4429535743566353
1746064209.6558678,1.7081873960875902,3.026568445348201,2.414645807495461,2.4755255704275414
1746064209.6734867,1.7075720479956475,2.9858610195387825,2.428028407009089,2.5094983807908724
1746064209.7336988,1.7076802393585129,2.945005866958107,2.4402997950885137,2.5447853223594787
1746064209.7681615,1.7125397625090948,2.849831707191752,2.4546364500602036,2.634560987430903
1746064209.7960393,1.7116780723408223,2.817276867225627,2.47025575532011,2.6641131429654026
1746064209.8110507,1.716272233258685,2.780225987174047,2.4768807990538346,2.700999149812255
1746064209.8616786,1.7202539363452256,2.741592449562795,2.4826301080956896,2.7411409980246635
1746064209.8907213,1.725767472481744,2.7037242626104803,2.4863111696411164,2.782091992934311
1746064209.9115813,1.732166239684752,2.6667719653125497,2.488297267210074,2.8236307027515326
1746064209.9494274,1.7397308066940538,2.6310397653579622,2.488394481269372,2.865368432839936
1746064209.9735534,1.7484164271516294,2.5966084926166504,2.486623766049754,2.9071182102562805
1746064210.0032923,1.7582883805621456,2.5635803836413804,2.4829449386377385,2.948658775434653
1746064210.0383446,1.7693710220525547,2.53202461786497,2.4773599818960714,2.9897835711888634
1746064210.0619833,1.7816996595833625,2.5020064404037172,2.4698777622335597,3.030273076762786
1746064210.0850227,1.7953023179892575,2.4735811446677407,2.4605281657629283,3.0699029431068237
1746064210.135356,1.8102051700339485,2.4467976062955903,2.449356460942909,3.1084402463249985
1746064210.1680765,1.8264304710873585,2.421698146601315,2.4364257160530354,3.145648086921698
1746064210.2076292,1.8739474763034776,2.372500231380093,2.3922297810667117,3.218956012114134
1746064210.2379847,1.8840480260428591,2.353519485872107,2.385427184393661,3.2532276729619567
1746064210.2603405,1.906198611021304,2.3367956454627126,2.367543044710192,3.28061368044882
1746064210.298046,1.928969203946104,2.320023425907117,2.3477105516887957,3.307987274474677
1746064210.3158493,1.9534347467786277,2.3054584261736633,2.3264528880435247,3.3326827332372964
1746064210.3403146,1.9791867380715598,2.292669890857335,2.304268845991828,3.3545981326648273
1746064210.3682818,2.006245734975823,2.281848061188206,2.281305025435545,3.373328799298546
1746064210.4070997,2.034546608066194,2.272952971822335,2.257748474269269,3.3887360916780795
1746064210.443325,2.0640447850637886,2.2660072787796457,2.233755203447993,3.4006732958545656
1746064210.4978902,2.136597858607786,2.2617462134750093,2.1735132722637456,3.409217159171758
1746064210.5358446,2.1620685159532598,2.255707090378449,2.158018137108921,3.4166780747747465
1746064210.5809844,2.2384107766235335,2.2656429254145234,2.0999180462906906,3.401695565065875
1746064210.612449,2.2682373169852936,2.263587330699678,2.0845914446422595,3.3988410172327597
1746064210.6313803,2.3031017490120087,2.270663152825654,2.0621152099984994,3.3856378003618492
1746064210.689228,2.339522176211168,2.2787637108496566,2.0396808149144414,3.369480179122319
1746064210.7013075,2.376135542096727,2.289043938377206,2.018060086725361,3.349900964688289
1746064210.7334826,2.412745382262255,2.301168160366308,1.9973376372845206,3.327305914521048
1746064210.761778,2.4491109938910687,2.315179056554379,1.9776399757832213,3.3018374685990186
1746064210.7831311,2.4850442878089827,2.3310199916344922,1.9590246991502243,3.2737445059206784
1746064210.8106198,2.5203472199519052,2.348657045436214,1.941550379833203,3.243273027601014
1746064210.8554795,2.5548197299587923,2.368042285076165,1.9252636853168372,3.210687330645656
1746064210.8873765,2.588258968800364,2.389123001150142,1.9102056036878479,3.1762589733028728
1746064210.9073443,2.6204600522139625,2.4118375361546947,1.896410441163205,3.140263326069498
1746064210.939062,2.651220610127572,2.4361176253696737,1.883907528620072,3.102976526711886
1746064210.9657402,2.680342363124939,2.4618859078723645,1.8727212016424144,3.064671882824966
1746064211.0081606,2.7076321354186432,2.4890555869736914,1.8628712804564178,3.0256148027792826
1746064211.0351942,2.7329064988375085,2.517531582171939,1.854374128887602,2.9860621158215035
1746064211.0967376,2.772931123439489,2.5873612105828148,1.8401466843156526,2.8989744356459455
1746064211.130365,2.7964048801129207,2.6118429834938097,1.83631081069179,2.864751693315183
1746064211.1379764,2.8115630013398016,2.643553359915059,1.8338317560289652,2.826180090058813
1746064211.1876285,2.8247589151326173,2.676919002050966,1.832017265522913,2.787412675230706
1746064211.2167206,2.835094639345877,2.7108960112629035,1.831783910562252,2.749333029078081
1746064211.2396915,2.8425761683597672,2.7452594682099836,1.8329170734594038,2.7121703991419155
1746064211.2703936,2.8471309688517,2.779811081876743,1.835478601097699,2.6760755470207505
1746064211.305847,2.848756351405733,2.81437576096365,1.8394537670750744,2.641163650889442
1746064211.323443,2.847469053529907,2.84877303283632,1.844844662941842,2.6075345144667366
1746064211.3536017,2.8433141737723218,2.882819660513612,1.85164780595332,2.57527431444107
1746064211.380411,2.8363609819922915,2.9163273450119647,1.8598592236530975,2.5444561652787288
1746064211.4331217,2.826702999459019,2.9491057953508246,1.8694730180520052,2.5151421310546285
1746064211.4574296,2.814457015701439,2.9809636767015024,1.8804814474242517,2.4873839754569365
1746064211.4808047,2.7997601575790223,3.0117104016120644,1.8928742923910065,2.4612241786709297
1746064211.5096643,2.7827683614796457,3.0411575860166553,1.9066385113763886,2.4366965835522914
1746064211.5498123,2.7636530946456315,3.069120641660769,1.9217576217299472,2.4138273835377806
1746064211.5555906,2.742394951623397,3.0957322100092277,1.9383635644630723,2.3924052603190873
1746064211.5925505,2.719298394843961,3.1206791060581427,1.9563346897654232,2.3725835702291005
1746064211.6343913,2.694712653750645,3.1435927409878173,1.9755533340330247,2.3545158589452804
1746064211.6579783,2.6688491474373177,3.164314615108777,1.995997030866183,2.338193728229978
1746064211.6898777,2.6419122322896498,3.182714251969875,2.017627312410883,2.3236108648396496
1746064211.7141628,2.6141070388158782,3.198675549570806,2.0403985597949177,2.310759506626959
1746064211.7439966,2.585635021583886,3.21209920204577,2.064258505760158,2.299628195005985
1746064211.791126,2.556693597068285,3.2229059535888935,2.089147659330075,2.2902040003527664
1746064211.8402598,2.4919738484974276,3.2360828628583898,2.147429051998232,2.276442958358003
1746064211.8828008,2.4666512667658256,3.2405163163992663,2.170892190040157,2.2711789023667284
1746064211.899995,2.437424529863984,3.240236771116217,2.19965667501726,2.2686051432026737
1746064211.930475,2.4083749088988267,3.2376931879917583,2.228967822975839,2.2672422348431662
1746064211.9852343,2.379900843740211,3.232487676750163,2.2587626908049776,2.2675275752992543
1746064212.0237322,2.3521532682510577,3.224675052038909,2.288895191522683,2.2693726234391756
1746064212.0524719,2.3252342126359467,3.214324582938646,2.3192437671922495,2.2727572138032555
1746064212.0855038,2.299233349381805,3.2015436569148576,2.3496824769273954,2.277645740660629
1746064212.1002033,2.2742278623637495,3.1864546827983,2.3800788826465786,2.2840015905648974
1746064212.1232607,2.2502852381521876,3.169196325395115,2.4102963868461678,2.291784918887068
1746064212.153889,2.227462633292702,3.1499198069707806,2.4401938296880332,2.300952974677592
1746064212.1832092,2.20580909848247,3.1287877803441106,2.4696277475420723,2.3114598002252715
1746064212.2073677,2.185364742388235,3.10597123226042,2.498452801541088,2.3232553906263496
1746064212.24545,2.1661622895689736,3.0816479629906635,2.526523567219586,2.3362863587550455
1746064212.257714,2.1482275055722506,3.0559996338274305,2.553695649648914,2.350494818924794
1746064212.3012128,2.13157985148979,3.029209295594787,2.57982715580672,2.3658185697112515
1746064212.337515,2.116233456077172,3.00146097431246,2.6047805350136177,2.382191748291636
1746064212.3870568,2.102196952515914,2.9729352945465175,2.6284234237986848,2.3995435242603538
1746064212.400534,2.089475411738443,2.943810530551767,2.6506309763030695,2.417799098021114
1746064212.4352808,2.0780694880085435,2.9142586366641114,2.6712867955792903,2.436879017349917
1746064212.4876497,2.0679766257928307,2.8844451317603608,2.690284048977288,2.4566995015987603
1746064212.5520177,2.049795552927792,2.8214188485521685,2.7218592487096527,2.5026443213387832
1746064212.5738034,2.0446663553269833,2.792996042421916,2.737820009278612,2.5214050788043574
1746064212.6021764,2.0396438572612707,2.763204306378884,2.74954219027331,2.5436045827855875
1746064212.6549213,2.0357592813884433,2.733792420726092,2.759452016772331,2.5661853761365006
1746064212.7029274,2.03149039922077,2.6736942619743984,2.771185214205664,2.615407652932685
1746064212.75433,2.032409566859132,2.616927279841376,2.777262634267421,2.6632989074139677
1746064212.7961035,2.0342122096010797,2.5921886661628952,2.7794361435441304,2.684423670701438
1746064212.82922,2.0431289388520897,2.539411160649987,2.7712325407682576,2.732215972703448
1746064212.886773,2.047566204048333,2.51765580116033,2.767529199353001,2.752683584129489
1746064212.9190528,2.0544778049538643,2.4955520911639106,2.759883505500172,2.7734762385134824
1746064212.9501338,2.0622356733635696,2.474677608529029,2.7505757386465817,2.7934870298185643
1746064212.9949076,2.0710569978680677,2.455189975557171,2.7396856554371936,2.8123527235883783
1746064213.0266404,2.080877600780373,2.437078645331959,2.727337945336611,2.8299811590038204
1746064213.064008,2.091663900963223,2.420332769756253,2.71365513533522,2.8462996462858188
1746064213.0812843,2.103375011587339,2.4049378707786393,2.6987651140092876,2.861245258473206
1746064213.1258268,2.1159681144044544,2.3908775910140143,2.6827990891037463,2.8747622770653156
1746064213.1454241,2.1293976823122245,2.3781349216214416,2.665890116348222,2.8868039318220795
1746064213.198097,2.1436153842953556,2.366690714718363,2.648172161180679,2.897331839449287
1746064213.2377536,2.158569353538914,2.3565243274384224,2.629777403787942,2.9063158134714704
1746064213.2782729,2.174205253663876,2.3476140524018523,2.610836421665094,2.9137353635790144
1746064213.3114817,2.1904655560859694,2.339936868017974,2.5914765830006714,2.9195792866165955
1746064213.3410716,2.2072898532548026,2.3334685830758692,2.571820888569523,2.923845627541754
1746064213.3767872,2.224613729210241,2.328183133957847,2.551986582598766,2.9265411472707874
1746064213.4120188,2.242371594269177,2.3240540753938816,2.5320871955238236,2.927683286948932
1746064213.4327168,2.260494134125153,2.3210531737285804,2.5122285865210556,2.927297482864717
1746064213.4655259,2.278909508784588,2.319150849307936,2.4925101186023126,2.9254177210912733
1746064213.4960742,2.2975438068926333,2.3183160575019714,2.4730244506805934,2.9220860340609693
1746064213.537451,2.316321022305392,2.318516465583526,2.4538572143055837,2.9173522633343545
1746064213.5899842,2.3351640848324617,2.31971908283874,2.435087239469663,2.911273788481086
1746064213.628729,2.3744007497454143,2.325822196760424,2.3967754523021885,2.894972460444427
1746064213.6797652,2.3925395477335054,2.329132073591145,2.3805823166442006,2.885359782137392
1746064213.7117386,2.4112306294117243,2.3340993874267566,2.3636849781026332,2.8744189155277233
1746064213.77713,2.4295998333371664,2.3398126499914143,2.3474960976938757,2.8625696926788464
1746064213.8395953,2.4475102833606734,2.346287457694254,2.332098350348543,2.8498497145403556
1746064213.8486383,2.464887673536821,2.3534775068889235,2.3175208219923,2.836341984709113
1746064213.8885083,2.481660662104016,2.361338227316133,2.303785872462556,2.8221312122286677
1746064213.9171913,2.4977614675725097,2.36982301190279,2.290911350142479,2.8073032120016825
1746064213.9894495,2.5131260488662286,2.3788843976731613,2.278911632959586,2.7919443741822274
1746064213.9989617,2.527694026027956,2.3884730849419697,2.2677968894350875,2.7761397255364852
1746064214.0498295,2.541409803523124,2.398538752899832,2.2575740472834833,2.7599735097891576
1746064214.104365,2.5542229788033572,2.4090300500487647,2.2482473899065485,2.7435282641124497
1746064214.143905,2.566087889288295,2.4198938662133664,2.239817470271612,2.7268833736615443
1746064214.179223,2.5769649588677694,2.431076362215622,2.232282476393388,2.7101157370443616
1746064214.2945259,2.586821533958238,2.442523953935411,2.2256390134677195,2.693300527904045
1746064214.3575912,2.603245738291375,2.4676150294935657,2.2141410261685994,2.658608370405602
1746064214.4203804,2.610646852348556,2.4787806740629184,2.210505616572061,2.6422439958164885
1746064214.4736185,2.616383957008241,2.4910209311764957,2.2072079856453506,2.6255835963318304
1746064214.5420792,2.6210491680070205,2.503231864218963,2.204745500569884,2.6092237058854337
1746064214.591382,2.624603324157763,2.5153364440399852,2.2031300472607875,2.5932356645060146
1746064214.6362941,2.627059327271059,2.52728166685055,2.2023406705082915,2.577663186365648
1746064214.7058876,2.6284371036012093,2.5390166736031814,2.202357151914312,2.562544689255595
1746064214.7408152,2.628762862613018,2.5504918039419544,2.2031577096523334,2.547914816763738
1746064214.8193514,2.6280682988566437,2.5616589420721465,2.204719344251972,2.533804605939915
1746064214.8650014,2.6263902537382275,2.572472129102977,2.207017819640558,2.520242162943087
