time,vel_x,vel_y,vel_z
1746066269.642994,-2.206244468688965,1.0877619981765747,0.004098797682672739
1746066269.6752934,-2.1975035667419434,1.0906376838684082,0.004321702290326357
1746066269.7072885,-2.1895358562469482,1.0943882465362549,0.004327231552451849
1746066269.7112973,-2.1823108196258545,1.0989497900009155,0.0040023294277489185
1746066269.7489772,-2.1757876873016357,1.1042827367782593,0.0035225837491452694
1746066269.7654698,-2.169947385787964,1.1103535890579224,0.0029498902149498463
1746066269.8022103,-2.1647791862487793,1.1171352863311768,0.002328821923583746
1746066269.8473792,-2.1602795124053955,1.1246049404144287,0.0016959088388830423
1746066269.871024,-2.156447649002075,1.132742166519165,0.00108184979762882
1746066269.9286387,-2.150789499282837,1.1509428024291992,-1.4699282473884523e-05
1746066269.9513898,-2.1489617824554443,1.1609662771224976,-0.0004762275784742087
1746066269.984119,-2.1477956771850586,1.171581506729126,-0.0008241781033575535
1746066270.0258632,-2.147282838821411,1.1827669143676758,-0.00103274907451123
1746066270.0754,-2.147408962249756,1.1944966316223145,-0.001087635406292975
1746066270.1227572,-2.148153781890869,1.2067416906356812,-0.0009767897427082062
1746066270.1530461,-2.1494903564453125,1.2194691896438599,-0.0006905634654685855
1746066270.1771262,-2.1513845920562744,1.2326419353485107,-0.00022198508668225259
1746066270.2148519,-2.1537959575653076,1.2462190389633179,0.00043314864160493016
1746066270.2296762,-2.1566760540008545,1.2601549625396729,0.0012762468541041017
1746066270.2595992,-2.1599700450897217,1.274399995803833,0.002306007780134678
1746066270.2848294,-2.1636157035827637,1.2889007329940796,0.0035186023451387882
1746066270.3275058,-2.1675446033477783,1.3035997152328491,0.004907914903014898
1746066270.3405032,-2.171682357788086,1.3184363842010498,0.006465842016041279
1746066270.39126,-2.1759488582611084,1.3333467245101929,0.008182598277926445
1746066270.4068487,-2.1802597045898438,1.3482645750045776,0.01004707906395197
1746066270.4350474,-2.1845264434814453,1.3631216287612915,0.012047186493873596
1746066270.4688056,-2.188656806945801,1.3778481483459473,0.014170191250741482
1746066270.4891396,-2.1925435066223145,1.3923200368881226,0.01602863520383835
1746066270.5190394,-2.19610333442688,1.406480312347412,0.017608825117349625
1746066270.5413318,-2.1992757320404053,1.420311450958252,0.01904602162539959
1746066270.5587573,-2.2020132541656494,1.433794379234314,0.02037111483514309
1746066270.5836625,-2.2042808532714844,1.4469190835952759,0.02160472795367241
1746066270.6085227,-2.206055164337158,1.4596829414367676,0.02275988645851612
1746066270.6332572,-2.207319736480713,1.4720890522003174,0.02384469285607338
1746066270.6610713,-2.2080650329589844,1.4841439723968506,0.02486451156437397
1746066270.6831644,-2.208286762237549,1.4958574771881104,0.025823717936873436
1746066270.7196836,-2.2079834938049316,1.5072405338287354,0.026726795360445976
1746066270.7568629,-2.20715594291687,1.5183048248291016,0.027578961104154587
1746066270.766489,-2.205805778503418,1.5290614366531372,0.028386471793055534
1746066270.7981503,-2.203934907913208,1.5395197868347168,0.029156656935811043
1746066270.829668,-2.2015442848205566,1.5496882200241089,0.02989773638546467
1746066270.8450224,-2.198634624481201,1.5595721006393433,0.03061852604150772
1746066270.884347,-2.195204257965088,1.56917405128479,0.03132804110646248
1746066270.9056094,-2.1912500858306885,1.5784939527511597,0.03203514590859413
1746066270.9354222,-2.186767101287842,1.5875277519226074,0.03274821490049362
1746066270.9666665,-2.1817479133605957,1.5962682962417603,0.033474743366241455
1746066270.9808602,-2.1761832237243652,1.6047053337097168,0.034221112728118896
1746066271.0150065,-2.170062303543091,1.612824559211731,0.034992367029190063
1746066271.057866,-2.1633715629577637,1.6206085681915283,0.035792041569948196
1746066271.0932715,-2.1482467651367188,1.635064721107483,0.037165768444538116
1746066271.136933,-2.139810085296631,1.6416853666305542,0.03749791160225868
1746066271.1400626,-2.130781412124634,1.6479092836380005,0.037740305066108704
1746066271.1736517,-2.121180534362793,1.6537483930587769,0.03787669911980629
1746066271.2134042,-2.1110379695892334,1.6592226028442383,0.037889450788497925
1746066271.2519603,-2.0892763137817383,1.6691864728927612,0.03756783530116081
1746066271.275156,-2.0777463912963867,1.6737375259399414,0.037222787737846375
1746066271.2987363,-2.0658488273620605,1.6780445575714111,0.03674239292740822
1746066271.3191388,-2.053630828857422,1.6821389198303223,0.03613156080245972
1746066271.3509932,-2.041137933731079,1.6860504150390625,0.03540464863181114
1746066271.3732615,-2.028412342071533,1.689805507659912,0.034579530358314514
1746066271.4102392,-2.015493154525757,1.6934274435043335,0.03367672488093376
1746066271.4342456,-2.002415895462036,1.6969351768493652,0.03271845728158951
1746066271.455566,-1.9892116785049438,1.7003432512283325,0.03172774985432625
1746066271.497871,-1.975907325744629,1.7036617994308472,0.030727535486221313
1746066271.5407102,-1.9625252485275269,1.7068959474563599,0.02973989211022854
1746066271.571298,-1.9490834474563599,1.7100465297698975,0.02878536656498909
1746066271.6043959,-1.9356305599212646,1.7131019830703735,0.027631359174847603
1746066271.6215847,-1.9221785068511963,1.7160658836364746,0.02631806954741478
1746066271.656157,-1.9087371826171875,1.7189552783966064,0.024952299892902374
1746066271.6743765,-1.8953386545181274,1.7217919826507568,0.02353634685277939
1746066271.7021544,-1.8820198774337769,1.724602460861206,0.022071540355682373
1746066271.7475834,-1.868820071220398,1.727416753768921,0.020564422011375427
1746066271.7852805,-1.8557794094085693,1.7302653789520264,0.019025150686502457
1746066271.8103144,-1.8429369926452637,1.7331788539886475,0.017467740923166275
1746066271.8394644,-1.830329418182373,1.7361868619918823,0.01590966433286667
1746066271.8645542,-1.8179900646209717,1.7393156290054321,0.014371253550052643
1746066271.9031131,-1.8059481382369995,1.7425893545150757,0.01287489477545023
1746066271.9374099,-1.794228434562683,1.7460277080535889,0.011444099247455597
1746066271.9778473,-1.7828505039215088,1.7496463060379028,0.01010255329310894
1746066271.9982593,-1.7718287706375122,1.7534559965133667,0.008873175829648972
1746066272.0223718,-1.7611719369888306,1.7574628591537476,0.007777298800647259
1746066272.0475497,-1.7508832216262817,1.7616676092147827,0.006833962630480528
1746066272.077484,-1.7409603595733643,1.7660658359527588,0.006059371866285801
1746066272.104475,-1.73139488697052,1.7706477642059326,0.005466507747769356
1746066272.1312914,-1.7221733331680298,1.7753982543945312,0.005064824596047401
1746066272.1564302,-1.7132970094680786,1.7802869081497192,0.004637192003428936
1746066272.2000017,-1.704745888710022,1.7852983474731445,0.004173160530626774
1746066272.2284706,-1.696497917175293,1.7904328107833862,0.0037361967843025923
1746066272.269873,-1.6885427236557007,1.795696496963501,0.003329786006361246
1746066272.314166,-1.6734895706176758,1.80666184425354,0.0026071821339428425
1746066272.3292737,-1.6663858890533447,1.812398076057434,0.002303043380379677
1746066272.373843,-1.6595606803894043,1.818328857421875,0.0020564852748066187
1746066272.3956528,-1.6530100107192993,1.8244720697402954,0.001880863681435585
1746066272.4193287,-1.646727204322815,1.8308428525924683,0.0017870221054181457
1746066272.4442706,-1.640702486038208,1.837453007698059,0.0017859230283647776
1746066272.4734514,-1.6349220275878906,1.8443106412887573,0.0018885742174461484
1746066272.4913757,-1.6293681859970093,1.85141921043396,0.002105453982949257
1746066272.5271413,-1.6240190267562866,1.8587771654129028,0.0024459776468575
1746066272.5551686,-1.618848204612732,1.866377592086792,0.0029180203564465046
1746066272.5840654,-1.6138248443603516,1.8742080926895142,0.003527566324919462
1746066272.6230083,-1.6089141368865967,1.8822503089904785,0.004278389271348715
1746066272.6462045,-1.6040772199630737,1.8904802799224854,0.005171948578208685
1746066272.6752374,-1.5992788076400757,1.8988559246063232,0.006054569035768509
1746066272.7144465,-1.594475507736206,1.9073539972305298,0.00693470286205411
1746066272.740464,-1.5896272659301758,1.915966510772705,0.007847991771996021
1746066272.7832174,-1.5847028493881226,1.924690842628479,0.008779722265899181
1746066272.7901924,-1.5796759128570557,1.9335310459136963,0.009720887057483196
1746066272.8159707,-1.5745238065719604,1.9424952268600464,0.01066483836621046
1746066272.839471,-1.5692256689071655,1.9515937566757202,0.011607913300395012
1746066272.87671,-1.5637621879577637,1.9608367681503296,0.012549028731882572
1746066272.8997228,-1.558113932609558,1.9702340364456177,0.013489685021340847
1746066272.9195309,-1.552261233329773,1.9797923564910889,0.014433622360229492
1746066272.944551,-1.546183466911316,1.989514946937561,0.015386340208351612
1746066272.972601,-1.5398584604263306,1.9994012117385864,0.016354570165276527
1746066272.998117,-1.5332627296447754,2.0094451904296875,0.017345666885375977
1746066273.0227575,-1.5263707637786865,2.0196354389190674,0.01836695335805416
1746066273.0501182,-1.519155740737915,2.029954433441162,0.01942519098520279
1746066273.0944371,-1.5115890502929688,2.0403783321380615,0.020526127889752388
1746066273.1023386,-1.5036475658416748,2.0508689880371094,0.02159099653363228
1746066273.1316273,-1.4952980279922485,2.0614070892333984,0.022670207545161247
1746066273.1569095,-1.486513376235962,2.071983814239502,0.02379191853106022
1746066273.1841943,-1.4772776365280151,2.0825934410095215,0.0249239020049572
1746066273.2084985,-1.4675804376602173,2.0932376384735107,0.026039564982056618
1746066273.232804,-1.4574147462844849,2.1039228439331055,0.027118178084492683
1746066273.2587678,-1.4467757940292358,2.114656925201416,0.02814529463648796
1746066273.2901495,-1.4356603622436523,2.125448226928711,0.029112113639712334
1746066273.314725,-1.4240659475326538,2.136303186416626,0.030015094205737114
1746066273.3402236,-1.4119895696640015,2.1472253799438477,0.030855216085910797
1746066273.3662672,-1.3994280099868774,2.1582140922546387,0.03163712099194527
1746066273.391905,-1.3863773345947266,2.1692633628845215,0.03236810490489006
1746066273.4393852,-1.3728326559066772,2.180361032485962,0.03305719047784805
1746066273.4436693,-1.3587877750396729,2.1914894580841064,0.03371421620249748
1746066273.4708397,-1.3442403078079224,2.2026207447052,0.03432208672165871
1746066273.498014,-1.3291726112365723,2.21374249458313,0.034956593066453934
1746066273.5396247,-1.3135777711868286,2.224848508834839,0.03563663363456726
1746066273.5793798,-1.297463297843933,2.2359347343444824,0.03631826117634773
1746066273.6067576,-1.2808403968811035,2.247004985809326,0.03696347400546074
1746066273.634368,-1.2637220621109009,2.2580673694610596,0.037543971091508865
1746066273.6618352,-1.2461220026016235,2.2691311836242676,0.038041096180677414
1746066273.7063565,-1.2280535697937012,2.280205726623535,0.03844474256038666
1746066273.7515357,-1.2095292806625366,2.2912979125976562,0.03875237703323364
1746066273.7813292,-1.1905609369277954,2.3024110794067383,0.038967717438936234
1746066273.8037548,-1.1711584329605103,2.3135428428649902,0.039099328219890594
1746066273.8229141,-1.151330590248108,2.3246850967407227,0.03915924206376076
1746066273.8560312,-1.131084680557251,2.335822582244873,0.039161566644907
1746066273.889112,-1.110426902770996,2.3469324111938477,0.03912125900387764
1746066273.9208505,-1.0893628597259521,2.3579843044281006,0.0390530601143837
1746066273.9482353,-1.0679043531417847,2.3689370155334473,0.03893951326608658
1746066273.9709945,-1.046045184135437,2.379760980606079,0.0388343445956707
1746066274.0049307,-1.0237882137298584,2.3904340267181396,0.038748759776353836
1746066274.0236225,-1.0011491775512695,2.40093994140625,0.038648758083581924
1746066274.048591,-0.9781448245048523,2.4112703800201416,0.03850715607404709
1746066274.0751638,-0.9547922611236572,2.421421766281128,0.03830495849251747
1746066274.1022766,-0.9311079382896423,2.4313933849334717,0.03803124278783798
1746066274.1271617,-0.9071072936058044,2.4411840438842773,0.03768199309706688
1746066274.1556883,-0.8828049302101135,2.4507908821105957,0.03725923225283623
1746066274.1792526,-0.858214259147644,2.4602084159851074,0.03676978498697281
1746066274.2103817,-0.8333478569984436,2.4694254398345947,0.036224041134119034
1746066274.2513552,-0.8082174062728882,2.478425979614258,0.035634737461805344
1746066274.2892904,-0.7828340530395508,2.4871883392333984,0.035015806555747986
1746066274.3155603,-0.7572091817855835,2.495683431625366,0.034381359815597534
1746066274.341412,-0.7313578724861145,2.503875494003296,0.03373020887374878
1746066274.364155,-0.7052770256996155,2.511737585067749,0.03311896696686745
1746066274.3946106,-0.6789754033088684,2.519251823425293,0.03255192190408707
1746066274.4166143,-0.6524742841720581,2.526409149169922,0.03199091553688049
1746066274.458362,-0.625793993473053,2.5332088470458984,0.03140611574053764
1746066274.491339,-0.5989537835121155,2.5396571159362793,0.03077663667500019
1746066274.520723,-0.5719712376594543,2.545762300491333,0.030090203508734703
1746066274.54574,-0.5448625087738037,2.5515341758728027,0.02934184856712818
1746066274.5702817,-0.5176423192024231,2.5569803714752197,0.028533000499010086
1746066274.594423,-0.4903242886066437,2.562105417251587,0.02767026051878929
1746066274.6131005,-0.4629211723804474,2.5669097900390625,0.02676413208246231
1746066274.648699,-0.4354453384876251,2.5713889598846436,0.025827759876847267
1746066274.6743035,-0.40790918469429016,2.5755317211151123,0.024875719100236893
1746066274.6985316,-0.3803255558013916,2.5793209075927734,0.02392292208969593
1746066274.7244983,-0.35271283984184265,2.582732677459717,0.022966105490922928
1746066274.7605026,-0.32506924867630005,2.585749387741089,0.022061262279748917
1746066274.7798362,-0.29740363359451294,2.588364839553833,0.021213451400399208
1746066274.8064349,-0.2697368264198303,2.5905838012695312,0.020384211093187332
1746066274.83412,-0.2420869916677475,2.592419385910034,0.019544029608368874
1746066274.858988,-0.2144697904586792,2.5938899517059326,0.018672935664653778
1746066274.9006214,-0.18689855933189392,2.5950164794921875,0.017759623005986214
1746066274.9474502,-0.15938469767570496,2.595820426940918,0.01680026762187481
1746066274.9964006,-0.13193809986114502,2.596320629119873,0.01579749584197998
1746066275.0278668,-0.10456755012273788,2.5965328216552734,0.014759152196347713
1746066275.0530243,-0.07728125900030136,2.5964674949645996,0.013697014190256596
1746066275.0889425,-0.050087444484233856,2.59613037109375,0.012625455856323242
1746066275.1185641,-0.02299484983086586,2.595519781112671,0.011560230515897274
1746066275.1340008,0.003986754920333624,2.5946285724639893,0.010517356917262077
1746066275.1629164,0.030846131965517998,2.593442440032959,0.009512217715382576
1746066275.1886601,0.05755540356040001,2.5919413566589355,0.008503377437591553
1746066275.22928,0.0841129794716835,2.59010910987854,0.007531190291047096
1746066275.2405195,0.1105155199766159,2.5879411697387695,0.006610572338104248
1746066275.2705743,0.13674980401992798,2.5854461193084717,0.005712165497243404
1746066275.2934332,0.16280615329742432,2.5826406478881836,0.004814398009330034
1746066275.3257222,0.1886778026819229,2.579545736312866,0.0039033126085996628
1746066275.3474743,0.2143602818250656,2.5761842727661133,0.0029717872384935617
1746066275.372663,0.23985086381435394,2.5725796222686768,0.0020187469199299812
1746066275.4072566,0.26514795422554016,2.5687530040740967,0.001048342790454626
1746066275.4146042,0.2902504801750183,2.5647215843200684,6.897651473991573e-05
1746066275.451889,0.3151572644710541,2.5604987144470215,-0.0009077672148123384
1746066275.478359,0.3398664593696594,2.5560920238494873,-0.0018682340160012245
1746066275.5034523,0.3643749952316284,2.5515036582946777,-0.0027977540157735348
1746066275.5298018,0.3886779844760895,2.546729326248169,-0.003681640839204192
1746066275.5609663,0.41276851296424866,2.5417585372924805,-0.004505956545472145
1746066275.600698,0.4366370439529419,2.5365753173828125,-0.0052581909112632275
1746066275.610317,0.4602467119693756,2.531163454055786,-0.00603126548230648
1746066275.6343024,0.4835943579673767,2.5255045890808105,-0.0067972117103636265
1746066275.6776893,0.5066840052604675,2.51959228515625,-0.00752478651702404
1746066275.735385,0.5295112729072571,2.513434648513794,-0.008234034292399883
1746066275.77858,0.5743891000747681,2.500448703765869,-0.009613447822630405
1746066275.816601,0.5964455604553223,2.4936673641204834,-0.01030834298580885
1746066275.8601935,0.6182534694671631,2.486727237701416,-0.011019855737686157
1746066275.8853292,0.6398206353187561,2.479652166366577,-0.01174359954893589
1746066275.9255035,0.6611548066139221,2.472460985183716,-0.012470446527004242
1746066275.9762487,0.6822630763053894,2.465169906616211,-0.013188653625547886
1746066275.9979599,0.7031510472297668,2.4577882289886475,-0.013884713873267174
1746066276.0277429,0.7238221168518066,2.4503211975097656,-0.014544298872351646
1746066276.0526912,0.7442774176597595,2.442767381668091,-0.01515310537070036
1746066276.0778294,0.7645147442817688,2.4351205825805664,-0.01569761522114277
1746066276.1057758,0.7845290899276733,2.427367687225342,-0.016165712848305702
1746066276.1339192,0.8043115139007568,2.4194910526275635,-0.01654709316790104
1746066276.1730077,0.823819637298584,2.41148042678833,-0.016987184062600136
1746066276.1863678,0.8430489897727966,2.4033172130584717,-0.01746419072151184
1746066276.2099986,0.8620087504386902,2.394991159439087,-0.017926424741744995
1746066276.2397928,0.880700945854187,2.3865084648132324,-0.018384726718068123
1746066276.2687063,0.8991318941116333,2.377882719039917,-0.018848195672035217
1746066276.2933612,0.9173112511634827,2.369131565093994,-0.019322825595736504
1746066276.3185997,0.9352509379386902,2.360275983810425,-0.01981108821928501
1746066276.343006,0.9529641270637512,2.3513364791870117,-0.020311683416366577
1746066276.370018,0.970464289188385,2.342332363128662,-0.02081969566643238
1746066276.3962276,0.9877646565437317,2.333280563354492,-0.021327048540115356
1746066276.42403,1.0048772096633911,2.3241946697235107,-0.021823175251483917
1746066276.4525065,1.021811842918396,2.3150837421417236,-0.022295808419585228
1746066276.491929,1.0385756492614746,2.305952787399292,-0.02273176610469818
1746066276.5033298,1.0551731586456299,2.296802282333374,-0.023117724806070328
1746066276.537005,1.0716052055358887,2.2876272201538086,-0.023440860211849213
1746066276.5646148,1.087868571281433,2.2784183025360107,-0.023689445108175278
1746066276.5978873,1.1039563417434692,2.2691609859466553,-0.02385328710079193
1746066276.6154306,1.1198569536209106,2.2598371505737305,-0.023924067616462708
1746066276.634377,1.1355241537094116,2.2504429817199707,-0.024091679602861404
1746066276.6646175,1.150950312614441,2.240959405899048,-0.024334577843546867
1746066276.6878672,1.1661447286605835,2.231374979019165,-0.024581898003816605
1746066276.7122827,1.1811113357543945,2.2216944694519043,-0.024837806820869446
1746066276.7532887,1.1958595514297485,2.211930513381958,-0.025107383728027344
1746066276.781002,1.2104026079177856,2.2021000385284424,-0.02539416216313839
1746066276.8095257,1.224756121635437,2.1922223567962646,-0.025699013844132423
1746066276.8349433,1.238937258720398,2.182316780090332,-0.02601957693696022
1746066276.8619628,1.2529634237289429,2.1724019050598145,-0.026350224390625954
1746066276.8929608,1.266851544380188,2.162494421005249,-0.026682404801249504
1746066276.9311805,1.2806166410446167,2.1526076793670654,-0.027005182579159737
1746066276.9642844,1.2942713499069214,2.142751455307007,-0.02730594389140606
1746066277.002322,1.3078256845474243,2.132932186126709,-0.027571111917495728
1746066277.0694144,1.321285605430603,2.1231513023376465,-0.027786852791905403
1746066277.102441,1.3479207754135132,2.103696346282959,-0.02805953286588192
1746066277.131058,1.3610894680023193,2.094005823135376,-0.028085049241781235
1746066277.1577585,1.3741486072540283,2.0843214988708496,-0.02800968661904335
1746066277.2081063,1.3870826959609985,2.0746262073516846,-0.0278252512216568
1746066277.2372334,1.4124548435211182,2.0551435947418213,-0.027390101924538612
1746066277.2635727,1.4248207807540894,2.045337677001953,-0.02736162580549717
1746066277.2890399,1.4369702339172363,2.0354671478271484,-0.027366559952497482
1746066277.3182666,1.4489043951034546,2.02553391456604,-0.02739909663796425
1746066277.3477006,1.460630178451538,2.0155465602874756,-0.027457252144813538
1746066277.3897908,1.472159504890442,2.0055177211761475,-0.02753937989473343
1746066277.4397712,1.4835070371627808,1.9954630136489868,-0.027642695233225822
1746066277.4591668,1.4946898221969604,1.9853986501693726,-0.02776188775897026
1746066277.4726634,1.505725383758545,1.975340485572815,-0.02789037488400936
1746066277.489885,1.5166313648223877,1.965303659439087,-0.028019340708851814
1746066277.522917,1.527423620223999,1.9553006887435913,-0.02813766524195671
1746066277.5474598,1.5381156206130981,1.9453409910202026,-0.02823285199701786
1746066277.5903254,1.5487174987792969,1.9354312419891357,-0.0282916147261858
1746066277.6018286,1.5592354536056519,1.9255740642547607,-0.028300514444708824
1746066277.6443412,1.5696717500686646,1.9157694578170776,-0.02824653871357441
1746066277.685304,1.5902811288833618,1.896302580833435,-0.027947301045060158
1746066277.7106404,1.6004375219345093,1.8866232633590698,-0.027672920376062393
1746066277.73972,1.6104775667190552,1.876962661743164,-0.027290627360343933
1746066277.7712324,1.6203557252883911,1.8673309087753296,-0.027048612013459206
1746066277.7928786,1.6300597190856934,1.8577158451080322,-0.02692125178873539
1746066277.8226476,1.63959538936615,1.8481087684631348,-0.026813574135303497
1746066277.8581028,1.648969054222107,1.8385173082351685,-0.026724666357040405
1746066277.8774185,1.6581945419311523,1.8289545774459839,-0.026655931025743484
1746066277.9048338,1.6672906875610352,1.819437026977539,-0.026608454063534737
1746066277.9322813,1.676279902458191,1.809982419013977,-0.02658139541745186
1746066277.9559784,1.6851862668991089,1.8006082773208618,-0.026571150869131088
